name,location,reviews,facilities,price,size,rules,stars
MyCocoon Hostel,"Kaminaki, Mikonos, 84600, Greece","7.7Good 1,326 reviews","['Non-smoking rooms', 'Airport shuttle', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
UAH 31,491
</span>",100 m²,['Pets\n\n\nPets are not allowed.'],
Mykonos Gem,"25 Kalogera Mykonos, Mikonos, 84600, Greece",8.4Very Good 93 reviews,"['Airport shuttle', 'Free parking', 'Free WiFi', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
CAD 2,589
</span>",25 m²,['Pets\n\n\nPets are not allowed.'],2
Amyth of Mykonos Hotel,"Agios Stefanos, Agios Stefanos, 84600, Greece",9.7Exceptional 230 reviews,"['Outdoor swimming pool', 'Airport shuttle', 'Spa', 'Non-smoking rooms', 'Fitness center', 'Free WiFi', 'Restaurant', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 3,624
Current price
€ 3,335
</span>",35 m²,['Pets\n\n\nPets are allowed. Charges may apply.'],5
Yalos Hotel Sunset view Mykonos town private rooms,"Mykonos, Mikonos, 84600, Greece",8.6Excellent 607 reviews,"['Free WiFi', 'Non-smoking rooms', 'Family rooms', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 1,800
Current price
€ 1,440
</span>",18 m²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 9:00 AM.', 'Pets\n\n\nPets are allowed on request. Charges may apply.']",3
Casa Bianca,"Main Street, Ornos, 84600, Greece",9.4Wonderful 392 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle (free)', 'Free parking', 'Room service', 'Family rooms', 'Free WiFi', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 1,078
</span>",15 m²,['Pets\n\n\nPets are not allowed.'],
Feel Breeze,"Vrisi, Mikonos, 84600, Greece",9.2Wonderful 261 reviews,"['Free WiFi', 'Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Room service', 'Family rooms', '24-hour front desk', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 2,319
Current price
€ 1,878
</span>",30 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 12:00 AM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",3
Peristeronas Village,"Vothonas, Private Schools, Klouvas, 84600, Greece",8.6Excellent 292 reviews,"['Outdoor swimming pool', 'Free WiFi', 'Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Room service', 'Family rooms', 'Bar', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 1,277
</span>",18 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],3
Thalasses Villas,"Kalafatis, Kalafatis, 84600, Greece",9.2Wonderful 63 reviews,"['Non-smoking rooms', 'Airport shuttle (free)', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
€ 5,175
</span>",140 m²,['Pets\n\n\nFree!\nPets are allowed. No extra charges.'],4
Elaia Luxury Suites Mykonos,"Matogianni, Mikonos, 84600, Greece",9.6Exceptional 66 reviews,"['Non-smoking rooms', 'Airport shuttle (free)', 'Room service', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
$4,085
</span>",667 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",
Myconian Crown Suites,"Mykonos, Kalafatis, 84600, Greece",9.0Wonderful 122 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Room service', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
$2,697
Current price
$2,158
</span>",495 feet²,['Pets\n\n\nPets are not allowed.'],
Zephyros,"Main Street, Paraga, 84600, Greece",9.3Wonderful 139 reviews,"['Outdoor swimming pool', 'Airport shuttle', 'Non-smoking rooms', 'Free WiFi', 'Restaurant', 'Fitness center', 'Family rooms', 'Free parking', 'Room service', 'Bar']","<span class=""bui-u-sr-only"">
Original price
€ 1,958
Current price
€ 1,802
</span>",18 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],3
Elia Mykonos Resort,"Elia beach, Elia Beach, 84600, Greece",9.4Wonderful 119 reviews,"['Outdoor swimming pool', 'Spa', 'Fitness center', 'Airport shuttle', 'Non-smoking rooms', 'Beachfront', 'Free parking', 'Restaurant', 'Bar', 'Private beach area']","<span class=""bui-u-sr-only"">
Original price
RUB 256,363
Current price
RUB 235,854
</span>",23 m²,['Pets\n\n\nPets are not allowed.'],5
Panormos Village,"Main Street, Mykonos, 84600, Greece",9.0Wonderful 382 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Beachfront', 'Airport shuttle', 'Restaurant', 'Free parking', 'Room service', 'Free WiFi', 'Bar', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Price
R$ 7,908
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],4
Eleni's Village Suites,"Klouvas, Klouvas, 84600, Greece",8.5Very Good 424 reviews,"['Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$1,186
</span>",377 feet²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",
Anemos Apartments,"Ornos, Ornos, 84600, Greece",9.4Wonderful 319 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free WiFi', 'Free parking', 'Family rooms', 'Bar', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 1,553
</span>",50 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 1:00 PM and 5:00 PM.', 'Pets\n\n\nPets are not allowed.']",4
Mykonos Drops,"platys gialos area Platys Gialos, Platis Gialos, 84600, Greece",9.3Wonderful 288 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Fitness center', 'Restaurant', 'Free parking', 'Family rooms', 'Free WiFi', 'Bar', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Price
$1,984
</span>",377 feet²,['Pets\n\n\nPets are not allowed.'],
Bella Alba,"Lia Beach, Kalafatis, 84600, Greece",9.3Wonderful 176 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Beachfront', 'Restaurant', 'Free parking', 'Free WiFi', 'Room service', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
CAD 1,875
</span>",25 m²,"['Quiet hours\n\n\nGuests need be quiet between 12:00 AM and 8:00 AM.', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",3
Bluetopia Suites,"Agion Anargyron 4, Little Venice, Mikonos, 84600, Greece",9.6Exceptional 154 reviews,"['Free WiFi', 'Non-smoking rooms', 'Room service', 'Tea/Coffee Maker in All Rooms', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 3,576
Current price
€ 3,290
</span>",28 m²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",4
Sofia Village,"Mykonos Town, Mikonos, 84600, Greece",8.3Very Good 979 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Room service', 'Free WiFi', 'Family rooms', 'Tea/Coffee Maker in All Rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
¥202,220
Current price
¥192,109
</span>",15 m²,['Pets\n\n\nPets are allowed on request. Charges may apply.'],3
Hotel Nazos,"Near The School Of Fine Arts, Mikonos, 84600, Greece",9.2Wonderful 338 reviews,"['Non-smoking rooms', 'Free WiFi', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
$1,180
</span>",172 feet²,['Pets\n\n\nPets are not allowed.'],
Mykonos Princess Hotel,"Main Street, Agios Stefanos, 84600, Greece",9.1Wonderful 172 reviews,"['Outdoor swimming pool', 'Airport shuttle', 'Spa', 'Non-smoking rooms', 'Fitness center', 'Free WiFi', 'Restaurant', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 2,397
</span>",20 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],5
Mykonos Cactus,"Κεντρικός Δρόμος, Ornos, 84600, Greece",9.5Exceptional 244 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle (free)', 'Free parking', 'Family rooms', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
€ 1,359
</span>",30 m²,['Pets\n\n\nPets are not allowed.'],
Arte & Mare Elia Luxury Suites & Vllas,"Main Street, Elia Beach, 84600, Greece",8.5Very Good 428 reviews,"['2 swimming pools', 'Spa', 'Non-smoking rooms', 'Airport shuttle', 'Fitness center', 'Beachfront', 'Restaurant', 'Bar', 'Private beach area', 'Excellent Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 2,929
</span>",50 m²,['Pets\n\n\nPets are not allowed.'],5
Corfos Hotel,"Corfos, Ornos, 84600, Greece",9.2Wonderful 576 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Free WiFi', 'Bar']","<span class=""bui-u-sr-only"">
Price
EGP 49,925
</span>",25 m²,['Pets\n\n\nPets are not allowed.'],3
Mykonos Unique Villas by 2Doors,"Kalafatis, Kalafatis, 84600, Greece",9.1Wonderful 10 reviews,"['Outdoor swimming pool', 'Free WiFi', 'Airport shuttle', 'Non-smoking rooms', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
€ 4,375
</span>",180 m²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",4
Vougli view,"νεος περιφερειακος vougli view ενοικιαζομενα δωματια, Drafaki, 84600, Greece",8.5Very Good 168 reviews,"['Free parking', 'Non-smoking rooms', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
₹ 110,355
Current price
₹ 101,527
</span>",38 m²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",3
BAY VIEW RESIDENCE,"MEGALI AMMOS, MYKONOS, Mikonos, 84600, Greece",9.4Wonderful 187 reviews,"['Non-smoking rooms', 'Free parking', 'Airport shuttle (free)', 'Room service', 'Free WiFi', 'Beachfront']","<span class=""bui-u-sr-only"">
Price
$1,732
</span>",409 feet²,['Pets\n\n\nPets are not allowed.'],
Acrogiali Beach Hotel Mykonos,"Main Street, Platis Gialos, 84600, Greece",9.2Wonderful 785 reviews,"['Outdoor swimming pool', 'Airport shuttle (free)', 'Non-smoking rooms', 'Room service', 'Free WiFi', 'Beachfront', 'Restaurant', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Excellent Breakfast']","<span class=""bui-u-sr-only"">
Price
PKR 546,781
</span>",24 m²,['Pets\n\n\nPets are not allowed.'],4
Kivotos Mykonos,"Ornos Beach, Ornos, 84600, Greece",9.0Wonderful 159 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle (free)', 'Spa', 'Fitness center', 'Room service', 'Restaurant', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Private beach area']","<span class=""bui-u-sr-only"">
Price
$4,054
</span>",323 feet²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],
Windmills Studio Mykonos Town,"Σουρμελή, Megali Ammos, 84600, Greece",,['Free WiFi'],"<span class=""bui-u-sr-only"">
Original price
$2,435
Current price
$2,313
</span>",344 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Hotel Gorgona,"Main Street, Mikonos, 84600, Greece",9.0Wonderful 572 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Free WiFi', 'Bar', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 1,428
Current price
€ 1,314
</span>",22 m²,['Pets\n\n\nPets are not allowed.'],2
Collini Suites & Villas Mykonos,"Unnamed Road, Fanari, 84600, Greece",8.9Excellent 93 reviews,"['Outdoor swimming pool', 'Free parking', 'Free WiFi', 'Airport shuttle', 'Non-smoking rooms', 'Room service', 'Restaurant', 'Fitness center', 'Tea/Coffee Maker in All Rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
PKR 866,824
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],5
Pelican Hotel,"Off Andronikou Str. (School of Fine Arts Area), Mikonos, 84600, Greece",9.0Wonderful 419 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', '24-hour front desk', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Original price
¥213,679
Current price
¥202,996
</span>",18 m²,['Pets\n\n\nPets are not allowed.'],2
Fabrica Sunset Apartments,"fabrica mykonos, Megali Ammos, 84600, Greece",7.2Good 207 reviews,"['Free parking', 'Free WiFi', 'Airport shuttle', 'Tea/Coffee Maker in All Rooms']","<span class=""bui-u-sr-only"">
Price
₹ 103,293
</span>",25 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],
The TownHouse Mykonos,"Manto Square Cyclades, , 84600, Greece Mykonos Town - Chora, Mikonos, 84600, Greece",9.5Exceptional 310 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Fitness center', 'Room service', 'Beachfront', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Excellent Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 2,678
Current price
€ 2,463
</span>",18 m²,['Pets\n\n\nPets are not allowed.'],5
Psarou Summer Villas,"Agios Lazaros, Psarou, 84600, Greece",9.8Exceptional 19 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
€ 6,670
</span>",220 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 8:00 AM.', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",4
Yiannaki Hotel,"Main Street, Ornos, 84600, Greece",8.8Excellent 182 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Room service', 'Fitness center', 'Restaurant', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Original price
₱ 82,551
Current price
₱ 75,947
</span>",25 m²,['Pets\n\n\nPets are not allowed.'],4
Paolas Sunset,"Agios Stefanos, Agios Stefanos, 84600, Greece",9.5Exceptional 271 reviews,"['2 swimming pools', 'Free parking', 'Family rooms', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
$1,172
</span>",215 feet²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 10:00 PM and 9:00 AM.', 'Pets\n\n\nPets are not allowed.']",
Makani Suites,"Ag. Petros, Ano Mera, Mykonos, Ano Mera, 84600, Greece",,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
€ 1,323
</span>",40 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],
Olive Mykonos Villas,"Ano Mera Mykonou, Ano Mera, 84600, Greece",8.9Excellent 232 reviews,"['Outdoor swimming pool', 'Free WiFi', 'Airport shuttle', 'Non-smoking rooms', 'Family rooms', 'Free parking']","<span class=""bui-u-sr-only"">
Price
€ 1,110
</span>",30 m²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",4
Gryparis' Club Apartments,"Vrissi- Mykonos, Mikonos, 84600, Greece",8.8Excellent 164 reviews,"['Free WiFi', 'Airport shuttle', 'Free parking', 'Family rooms', 'Non-smoking rooms', 'Room service', '24-hour front desk']",,,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",
Mykonos Ark Villas,"Ftelia, Ftelia, 84600, Greece",9.6Exceptional 56 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle (free)', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
CAD 5,696
</span>",135 m²,['Pets\n\n\nPets are not allowed.'],4
Magic View Suites Mykonos,"Kaminaki , Mikonos, 84600, Greece",9.0Wonderful 139 reviews,"['Non-smoking rooms', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
8,325 zł
</span>",30 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",4
Hotel Adonis,"Bida Str, Mikonos, 84600, Greece",9.0Wonderful 324 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Fitness center', 'Room service', 'Free WiFi', '24-hour front desk', 'Bar']","<span class=""bui-u-sr-only"">
Original price
₪ 7,237
Current price
₪ 6,658
</span>",35 m²,['Pets\n\n\nPets are not allowed.'],4
Casa Anna Suites,"Mykonos Town, Tagou, Mikonos, 84600, Greece",9.1Wonderful 593 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Room service', 'Free WiFi']","<span class=""bui-u-sr-only"">
Original price
£1,700
Current price
£1,564
</span>",258 feet²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are allowed on request. Charges may apply.']",4
Hermes Mykonos Hotel,"Road Mykonou-Ano Meras, Mikonos, 84600, Greece",9.2Wonderful 856 reviews,"['Outdoor swimming pool', 'Airport shuttle (free)', 'Non-smoking rooms', 'Room service', 'Free WiFi', 'Free parking', '24-hour front desk', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Original price
$ 583,626
Current price
$ 536,936
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],4
Zannis Hotel,"Sxoli Kalon Texnon , Mikonos, 84600, Greece",7.8Good 235 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free WiFi', '24-hour front desk', 'Bar']","<span class=""bui-u-sr-only"">
Price
CAD 4,932
</span>",60 m²,['Pets\n\n\nPets are not allowed.'],3
Adorno Beach Hotel and Suites,"Ornos, Ornos, 84600, Greece",9.2Wonderful 292 reviews,"['Outdoor swimming pool', 'Airport shuttle', 'Non-smoking rooms', 'Spa', 'Fitness center', 'Room service', 'Free parking', 'Beachfront', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
€ 3,704
Current price
€ 2,228
</span>",26 m²,['Pets\n\n\nPets are not allowed.'],4
My Comfy Luxury Rooms & Suites,"klouvas, Klouvas, 84600, Greece",9.5Exceptional 119 reviews,"['Outdoor swimming pool', 'Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
$1,394
</span>",237 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Spilia Apartments Mykonos,"Agrari Mykonos, Agrari, 84600, Greece",8.8Excellent 12 reviews,"['Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$2,051
</span>",700 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Nimbus My Aktis,"Super Paradise beach, Super Paradise Beach, 84600, Greece",9.3Wonderful 463 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Fitness center', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Beachfront', 'Private beach area', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Price
$3,122
</span>",269 feet²,['Pets\n\n\nPets are not allowed.'],
Enigma Mykonos Hideaway Suites,"Aleomandra Glyfadi, Ornos, 84600, Greece",,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Room service', 'Restaurant', 'Free parking', 'Free WiFi', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
$2,896
Current price
$2,317
</span>",344 feet²,['Pets\n\n\nPets are not allowed.'],
Mykonos Chora I & Mykonos Chora II,"Giganton Str., Mikonos, 84600, Greece",8.7Excellent 28 reviews,"['Free WiFi', 'Non-smoking rooms']","<span class=""bui-u-sr-only"">
Original price
€ 1,750
Current price
€ 1,614
</span>",26 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Zelia B&B & Villa,"Tourlos, Mikonos, 84600, Greece",9.9Exceptional 67 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
$2,124
</span>",258 feet²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 12:00 AM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",
Mykonos Supreme Comfort Suites & Villas,"Μυκόνου, Kalafatis, 84600, Greece",9.4Wonderful 155 reviews,"['2 swimming pools (1 open)', 'Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
CAD 1,697
</span>",25 m²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 10:00 PM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",3
Almyra Guest Houses,"Paraga-Agia Anna, Paraga, 84600, Greece",9.5Exceptional 291 reviews,"['Outdoor swimming pool', 'Free parking', 'Non-smoking rooms', 'Airport shuttle', 'Restaurant', 'Family rooms', 'Free WiFi', 'Bar']","<span class=""bui-u-sr-only"">
Price
₹ 141,255
</span>",23 m²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",4
"Maregold Mykonos Micro-Boutique Suites, Adults Only","Ελιά, Elia Beach, 84600, Greece",9.7Exceptional 122 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Free WiFi', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
CAD 3,983
Current price
CAD 2,988
</span>",23 m²,['Pets\n\n\nPets are not allowed.'],
Casa Cook Mykonos - Adults Only,"84600, Ornos, 84600, Greece",8.9Excellent 48 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Spa', 'Fitness center', 'Free parking', 'Room service', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
CAD 3,738
</span>",30 m²,['Pets\n\n\nPets are not allowed.'],5
Elmina Two Bedroom Apartment in Mykonos Town,"Vastaou, Mikonos, 74600, Greece",,"['Free WiFi', 'Non-smoking rooms', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 2,850
Current price
€ 2,622
</span>",70 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",4
The George Hotel Mykonos,"Platis Gialos Beach, Platis Gialos, 84600, Greece",9.0Wonderful 499 reviews,"['2 swimming pools', 'Non-smoking rooms', 'Airport shuttle (free)', 'Free parking', 'Room service', 'Free WiFi', 'Family rooms', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
CAD 2,805
</span>",25 m²,['Pets\n\n\nPets are not allowed.'],4
Mykonian Breeze,"Ano Mera, Ano Mera, 84600, Greece",9.2Wonderful 90 reviews,"['Free parking', 'Non-smoking rooms', 'Airport shuttle', 'Family rooms', 'Free WiFi']","<span class=""bui-u-sr-only"">
Original price
₹ 86,298
Current price
₹ 76,806
</span>",15 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 12:00 AM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",3
Asteri Hotel,"Ornos, Ornos, 84600, Greece",9.1Wonderful 165 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Room service', 'Beachfront', 'Free WiFi']","<span class=""bui-u-sr-only"">
Original price
6,752 zł
Current price
6,213 zł
</span>",18 m²,['Pets\n\n\nPets are not allowed.'],1
Alana Mykonos,"Agios Antonios , Mikonos, 84600, Greece",9.6Exceptional 40 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Tea/Coffee Maker in All Rooms']","<span class=""bui-u-sr-only"">
Original price
$1,703
Current price
$1,022
</span>",205 feet²,['Pets\n\n\nPets are not allowed.'],
She Mykonos Boutique Hotel,"Petasos, Mikonos, 84600, Greece",8.9Excellent 560 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Spa', 'Restaurant', 'Room service', 'Free WiFi', '24-hour front desk', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Original price
CAD 3,164
Current price
CAD 2,690
</span>",16 m²,['Pets\n\n\nPets are not allowed.'],3
VILLA NAUTILIA - Luxury Suites & Cottages,"Lia beach, Kalafatis, 84600, Greece",9.9Exceptional 82 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Beachfront', 'Spa', 'Free parking', 'Fitness center', 'Room service', 'Tea/Coffee Maker in All Rooms', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Price
$1,904
</span>",355 feet²,['Pets\n\n\nFree!\nPets are allowed. No extra charges.'],
Amarelo Villas,"Klouvas, Mykonos, Klouvas, 84600, Greece",9.5Exceptional 54 reviews,"['Non-smoking rooms', 'Free parking', 'Airport shuttle (free)', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$2,869
</span>",1690 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 12:00 AM and 7:00 AM.', 'Pets\n\n\nPets are not allowed.']",
Mykonos Double Luxury Mini Suites - Adults only,"ΑΝΩ ΜΕΡΑ, Ano Mera, 84600, Greece",9.3Wonderful 166 reviews,"['Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi']","<span class=""bui-u-sr-only"">
Original price
$1,898
Current price
$1,101
</span>",280 feet²,['Pets\n\n\nPets are not allowed.'],
Granite Village Mykonos,"Mykonos Lia, Ano Mera, 84600, Greece",9.3Wonderful 73 reviews,"['Outdoor swimming pool', 'Airport shuttle', 'Non-smoking rooms', 'Free WiFi', 'Family rooms', 'Free parking']","<span class=""bui-u-sr-only"">
Original price
7,415 zł
Current price
6,822 zł
</span>",30 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are allowed on request. Charges may apply.']",3
Elena Hotel Mykonos,"rohari str p.o,box 174, Mikonos, 84600, Greece",8.7Excellent 511 reviews,"['Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Fitness center', 'Room service', 'Restaurant', 'Free WiFi', '24-hour front desk', 'Bar', 'Excellent Breakfast']","<span class=""bui-u-sr-only"">
Price
$1,738
</span>",194 feet²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],
