name,location,reviews,facilities,price,size,rules,stars
antéste Ierapetra sea & city,"Ρέις Ντερε 3, Ierapetra, 72200, Greece",8.9Excellent 61 reviews,"['Non-smoking rooms', 'Free WiFi', 'Beachfront', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$501
</span>",538 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Villa Arhontiko In Arhanes,"Bogiatzakidon 11, Archanes, 70100, Greece",9.2Wonderful 106 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Family rooms', 'Free WiFi', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
₹ 50,763
</span>",65 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 10:00 PM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",4
Meltemi Coast Suites,"Sofokli Venizelou 73, Rethymno, 74100, Greece",9.1Wonderful 283 reviews,"['Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Beachfront', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$836
</span>",452 feet²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",
Pachnes Luxury Apartments,"Sofokleous, Kounoupidhianá, 73133, Greece",9.7Exceptional 6 reviews,"['2 swimming pools', 'Free parking', 'Non-smoking rooms', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
RUB 140,389
</span>",75 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",4
Dandelion apartments,"19 Μίνωος, Chania, 73132, Greece",9.6Exceptional 63 reviews,"['Non-smoking rooms', 'Free WiFi', 'Family rooms', 'Terrace']","<span class=""bui-u-sr-only"">
Price
EGP 28,171
</span>",50 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 7:00 AM.', 'Pets\n\n\nPets are not allowed.']",4
Terra Minoika Boutique resort,"Kato Zakros, Kato Zakros, 72300, Greece",9.4Wonderful 147 reviews,"['Non-smoking rooms', 'Fitness center', 'Free parking', 'Facilities for disabled guests', 'Room service', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
CAD 1,081
</span>",40 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",4
Natali Apartments,"Malia, Malia, 70007, Greece",9.0Wonderful 109 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Spa', 'Free parking', 'Facilities for disabled guests', 'Restaurant', 'Family rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 748
</span>",40 m²,['Pets\n\n\nPets are not allowed.'],4
Artree Suites,"Monis Prevelis 3, Heraklio, 71306, Greece",9.5Exceptional 522 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
CAD 1,262
Current price
CAD 946
</span>",28 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",4
Artree Suites,"Monis Prevelis 3, Heraklio, 71306, Greece",9.5Exceptional 522 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
$938
Current price
$704
</span>",301 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Cormoranos Apartments Eco Green,"Nopigia, Kissamos, 73400, Greece",9.1Wonderful 131 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Fitness center', 'Free WiFi', 'Beachfront', 'Family rooms', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Price
$751
</span>",398 feet²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 2:00 PM and 5:00 PM.', 'Pets\n\n\nPets are allowed on request. Charges may apply.']",
Ethereal Apartments Chania,"Theotokopoulou, Souda, 73100, Greece",9.2Wonderful 104 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
$1,689
Current price
$1,199
</span>",1238 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Porto Enetiko Suites,"Arkadiou 299, Rethymno, 74100, Greece",9.1Wonderful 233 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Spa', 'Restaurant', 'Room service', 'Free WiFi', 'Beachfront', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
CAD 1,164
</span>",75 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are allowed on request. Charges may apply.']",4
Porto Kalyves Seaside Aparthotel,"Kalyves, Kalyves, 73003, Greece",9.4Wonderful 282 reviews,"['Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
$912
Current price
$748
</span>",646 feet²,['Pets\n\n\nFree!\nPets are allowed. No extra charges.'],
White Coral,"Sgourafogianni 7, Rethymno, 74100, Greece",9.3Wonderful 222 reviews,"['Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
$1,062
Current price
$956
</span>",753 feet²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",
To Spiti mas,"Μονή κτήριο, Sougia, 73009, Greece",9.7Exceptional 132 reviews,"['Free parking', 'Non-smoking rooms', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
$617
</span>",484 feet²,['Pets\n\n\nPets are not allowed.'],
Cloudberry,"Kalyves, Chania, Kalyves, 73003, Greece",9.2Wonderful 239 reviews,"['Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$402
</span>",269 feet²,['Pets\n\n\nPets are not allowed.'],
City and Sand Suites,"22 Maxis Potamon, Áyios Andónios, 74100, Greece",8.7Excellent 15 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Room service', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$758
</span>",527 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 6:00 PM.', 'Pets\n\n\nPets are not allowed.']",
Chrysiida Suites,"Chorafakia, Akrotiri ,Tersanas, Tersanas, 73100, Greece",9.3Wonderful 33 reviews,"['Outdoor swimming pool', 'Free parking', 'Non-smoking rooms', 'Family rooms', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
₹ 73,903
</span>",78 m²,"['Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 5:00 PM.', 'Pets\n\n\nPets are not allowed.']",4
Hermes&Dione,"ΤΡΟΥΛΙΤΗ, Argoulidhés, 73200, Greece",9.6Exceptional 23 reviews,"['Free parking', 'Non-smoking rooms', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
R$ 3,947
</span>",74 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 6:00 PM.', 'Pets\n\n\nPets are not allowed.']",4
The Blue apartment in the heart of Heraklion,"28 Dedalou, Heraklio, 71202, Greece",9.5Exceptional 28 reviews,"['Non-smoking rooms', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
CAD 616
</span>",42 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 12:00 AM and 7:00 AM.', 'Pets\n\n\nPets are not allowed.']",4
7 City Luxury Apartments,"13 Zabeliou, Rethymno, 74100, Greece",9.7Exceptional 116 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
₪ 4,081
Current price
₪ 3,379
</span>",30 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 7:00 AM.', 'Pets\n\n\nPets are not allowed.']",4
Lydia's Apartments,"Vardantoni Kissamos, Kissamos, 73400, Greece",9.5Exceptional 118 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
SAR 2,213
Current price
SAR 2,036
</span>",40 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",4
Luxury Apts Heraklion Center,"3 Sapfous, Heraklio, 71202, Greece",8.9Excellent 202 reviews,"['Non-smoking rooms', 'Parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
CAD 565
Current price
CAD 519
</span>",50 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 5:00 PM.', 'Pets\n\n\nPets are not allowed.']",4
Galini Breeze,"Agias Paraskevis Street P.O. Box 5, Agia Galini, 74056, Greece",10Exceptional 23 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Facilities for disabled guests', 'Free WiFi', 'Bar']","<span class=""bui-u-sr-only"">
Price
$831
</span>",323 feet²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",
Vigla Suites,"Gallos Rethymno, Rethymno, 74100, Greece",9.2Wonderful 155 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
$1,172
Current price
$1,055
</span>",431 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Kritamos Villa & Apartments,"Kamilari, Kamilari, 70200, Greece",9.5Exceptional 102 reviews,"['Non-smoking rooms', 'Free parking', 'Family rooms', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
$321
</span>",484 feet²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],
Ρέθυμνο Σπίτι με θέα πλήρες εξοπλισμένο,"Καστελλάκια Ρέθυμνο, Kastellákia, 74100, Greece",9.7Exceptional 20 reviews,"['Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
CAD 759
</span>",79 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 6:00 PM.', 'Pets\n\n\nPets are not allowed.']",4
Skins Concept Boutique Apartment,"Βιβιλάκη 4Α, Chania, 73133, Greece",9.2Wonderful 12 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Free parking', 'Family rooms', 'Terrace']","<span class=""bui-u-sr-only"">
Original price
€ 1,399
Current price
€ 1,287
</span>",80 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 7:00 AM.', 'Pets\n\n\nPets are not allowed.']",4
Terpsis Estate,"Κνωσού 18B, Chania, 73133, Greece",9.8Exceptional 92 reviews,"['Free WiFi', 'Non-smoking rooms', 'Family rooms', '24-hour front desk', 'Terrace']","<span class=""bui-u-sr-only"">
Price
€ 473
</span>",35 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",4
La Vita Moderna,"2 Chrisostomou Smirnis, Chania, 73131, Greece",9.8Exceptional 44 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Free parking', 'Room service', 'Terrace', 'Laundry']","<span class=""bui-u-sr-only"">
Original price
6,382 zł
Current price
5,872 zł
</span>",140 m²,"['Smoking\n\nSmoking is not allowed.', 'Quiet hours\n\n\nGuests need be quiet between 2:00 PM and 6:00 PM.', 'Pets\n\n\nPets are not allowed.']",4
Old Harbor Apartment,"10 Κατρέ, Chania, 73132, Greece",9.8Exceptional 39 reviews,"['Non-smoking rooms', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
₹ 167,846
Current price
₹ 134,277
</span>",90 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",4
Minos by Agora Luxury Apartments in the heart of Heraklion,"3 Ερωτοκρίτου, Heraklio, 71202, Greece",8.7Excellent 97 reviews,"['Non-smoking rooms', 'Free WiFi', 'Airport shuttle', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 544
Current price
€ 501
</span>",25 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",4
Relax Hotel,"Pachia Ammos, Palaiochora, 73001, Greece",8.9Excellent 434 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Facilities for disabled guests', 'Free WiFi', 'Beachfront', 'Family rooms', 'Excellent Breakfast']","<span class=""bui-u-sr-only"">
Price
CAD 1,442
</span>",35 m²,"['Smoking\n\nSmoking is not allowed.', 'Quiet hours\n\n\nGuests need be quiet between 2:00 PM and 5:00 PM.', 'Pets\n\n\nPets are not allowed.']",4
Plakias Family Apartment,"Plakias Ag.Vasileios, Plakias, 74060, Greece",9.5Exceptional 39 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Free parking', 'Beachfront']","<span class=""bui-u-sr-only"">
Price
€ 675
</span>",80 m²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",4
Old City Apartments,"Δελημάρκου 10, Heraklio, 71202, Greece",9.6Exceptional 21 reviews,"['Non-smoking rooms', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 428
Current price
€ 393
</span>",17 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 12:00 AM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",4
Sofoklis Apts,"Kato Stalos, Stalos, 73100, Greece",9.6Exceptional 43 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
RUB 56,897
</span>",105 m²,['Pets\n\n\nPets are not allowed.'],4
SII City Luxury Suites,"Agiou Ioanni 10, Rethymno, 74100, Greece",9.4Wonderful 189 reviews,"['Airport shuttle', 'Non-smoking rooms', 'Room service', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
£429
Current price
£356
</span>",431 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 5:00 PM.', 'Pets\n\n\nPets are not allowed.']",4
Almyrida Sands,"Almirida Apokorona, Almyrida, 73008, Greece",9.9Exceptional 151 reviews,"['Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Beachfront']","<span class=""bui-u-sr-only"">
Price
$1,436
</span>",1076 feet²,['Pets\n\n\nPets are not allowed.'],
Theodore Suite,"SOULIOU 18 STREET RETHYMNO, Rethymno, 74100, Greece",9.5Exceptional 11 reviews,"['Airport shuttle', 'Private Parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
CAD 1,298
</span>",65 m²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",4
Sea View Apartments,"1 Kitroplateia Agios Nikolaos Crete 72100 Greece, Agios Nikolaos, 72100, Greece",9.3Wonderful 82 reviews,"['Non-smoking rooms', 'Free WiFi', 'Beachfront', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
€ 590
</span>",45 m²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",4
Seametry Apartments,"Vlites Soudas, Souda, 73200, Greece",9.2Wonderful 296 reviews,"['Outdoor swimming pool', 'Free WiFi', 'Airport shuttle', 'Non-smoking rooms', 'Free parking', 'Beachfront', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
€ 945
</span>",50 m²,"['Quiet hours\n\n\nGuests need be quiet between 10:00 PM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",4
Pavlos Apartment,"Ch. Papadaki 31, Chania, 73135, Greece",9.8Exceptional 9 reviews,['Terrace'],"<span class=""bui-u-sr-only"">
Price
$622
</span>",807 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Le Mont Blanc,"5th Parodos Agiou Onoufriou, Kounoupidhianá, 73100, Greece",,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
CAD 1,730
</span>",80 m²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",4
Chania Urban Living,"Eleutherias 46, Chania, 73100, Greece",9.2Wonderful 264 reviews,"['Free WiFi', 'Airport shuttle', 'Non-smoking rooms', 'Free parking', 'Family rooms', 'Terrace', 'BBQ facilities', 'Laundry']","<span class=""bui-u-sr-only"">
Original price
€ 983
Current price
€ 904
</span>",45 m²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 7:00 AM.', 'Pets\n\n\nPets are not allowed.']",4
LILO Unique Stays - Heraklion,"20 Δαιδάλου, Heraklio, 71202, Greece",9.2Wonderful 27 reviews,"['Airport shuttle', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 905
Current price
€ 835
</span>",86 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",4
Mare apartment with amazing sea view,"6 Τήνου, Gázion, 71414, Greece",,"['Free parking', 'Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Family rooms', 'Beachfront', 'Private beach area']","<span class=""bui-u-sr-only"">
Original price
₹ 68,729
Current price
₹ 63,231
</span>",150 m²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 12:00 AM and 6:00 AM.', 'Pets\n\n\nPets are allowed on request. Charges may apply.']",4
Vakakis-ME Apartments,"Palaiochora, Palaiochora, 73001, Greece",9.5Exceptional 102 reviews,"['Free parking', 'Non-smoking rooms', 'Airport shuttle', 'Room service', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
₹ 62,682
</span>",80 m²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",4
Aristea's Apartment,"Αννας Κομνηνης 5, Chania, 73131, Greece",10Exceptional 26 reviews,['Free WiFi'],"<span class=""bui-u-sr-only"">
Price
R$ 5,848
</span>",105 m²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",4
Deluxe House with FrontYard,"64 Θεόδωρου Ματθαιάκη, Mastambás, 71305, Greece",,"['Free parking', 'Airport shuttle', 'Non-smoking rooms', 'Free WiFi']","<span class=""bui-u-sr-only"">
Original price
€ 826
Current price
€ 762
</span>",120 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",4
