name,location,reviews,facilities,price,size,rules,stars
The Perfect Spot Apartments,"31 Θεοδωράκη, Rhodes Town, 85131, Greece",9.3Wonderful 7 reviews,"['Non-smoking rooms', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
CAD 2,076
Current price
CAD 1,661
</span>",33 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Paradise Garden,"Eucalyptus Street, Kolymbia, 85102, Greece",7.9Good 37 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
DKK 5,326
Current price
DKK 4,165
</span>",40 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Nirvana Beach Hotel,"Theologos, Theologos, 85106, Greece",8.1Very Good 80 reviews,"['Outdoor swimming pool', 'Free WiFi', 'Non-smoking rooms', 'Restaurant', 'Free parking', 'Beachfront', 'Room service', 'Bar']","<span class=""bui-u-sr-only"">
Original price
€ 566
Current price
€ 521
</span>",21 m²,['Pets\n\n\nPets are not allowed.'],3
Athena Hotel,"27 G. Leon Str., Rhodes Town, 85100, Greece",8.4Very Good 560 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Room service', 'Restaurant', 'Free WiFi', 'Family rooms', 'Bar', 'Excellent Breakfast']","<span class=""bui-u-sr-only"">
Price
$496
</span>",215 feet²,['Pets\n\n\nPets are not allowed.'],
Minos Pension,"5, Omirou str., Old Town, Rhodes Town, 85100, Greece",8.6Excellent 412 reviews,"['Non-smoking rooms', 'Free parking', 'Restaurant', 'Free WiFi', 'Family rooms', 'Bar', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Price
CAD 793
</span>",32 m²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",3
Esperia City Hotel,"7, G.Griva str., Rhodes Town, 85100, Greece",8.0Very Good 571 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free WiFi', 'Free parking', 'Restaurant', 'Bar']","<span class=""bui-u-sr-only"">
Original price
€ 873
Current price
€ 682
</span>",17 m²,['Pets\n\n\nPets are allowed on request. Charges may apply.'],3
Oasis Hotel Bungalows Rhodes- All Inclusive,"Afantou, Afantou, 85103, Greece",8.3Very Good 38 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Restaurant', 'Free WiFi', 'Family rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
$616
</span>",226 feet²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],
Knights Of Old Town,"Simiou 9, Rhodes Town, 85100, Greece",7.7Good 569 reviews,"['Non-smoking rooms', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
£413
</span>",431 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 10:00 PM and 9:00 AM.', 'Pets\n\n\nPets are not allowed.']",3
Oktober Downtown Boutique Hotel,"15, 28th Octovriou, Rhodes Town, 85100, Greece",8.3Very Good 649 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Restaurant', 'Free WiFi', 'Bar', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Original price
$817
Current price
$735
</span>",205 feet²,['Pets\n\n\nPets are not allowed.'],
Knights Of Old Town,"Simiou 9, Rhodes Town, 85100, Greece",7.7Good 569 reviews,"['Non-smoking rooms', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$462
</span>",431 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 10:00 PM and 9:00 AM.', 'Pets\n\n\nPets are not allowed.']",
Oktober Downtown Boutique Hotel,"15, 28th Octovriou, Rhodes Town, 85100, Greece",8.3Very Good 649 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Restaurant', 'Free WiFi', 'Bar', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Original price
$817
Current price
$735
</span>",205 feet²,['Pets\n\n\nPets are not allowed.'],
Rodian Gallery Hotel Apartments,"4, Kastelorizou str., Rhodes Town, 85100, Greece",9.0Wonderful 461 reviews,"['Non-smoking rooms', 'Free WiFi', 'Facilities for disabled guests', 'Room service', 'Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 674
Current price
€ 620
</span>",37 m²,"['Smoking\n\nSmoking is not allowed.', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 5:00 PM.', 'Pets\n\n\nPets are not allowed.']",3
George Beach Studios,"Pefki, Pefki, 85107, Greece",9.1Wonderful 590 reviews,"['Airport shuttle', 'Free parking', 'Free WiFi', 'Family rooms', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Price
SCR 9,766
</span>",28 m²,['Pets\n\n\nPets are not allowed.'],3
Dias Studios & Suites,"Main Street, Faliraki, 85105, Greece",8.7Excellent 599 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Restaurant', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
$408
</span>",269 feet²,['Pets\n\n\nPets are not allowed.'],
Sokrates Studios,"Afandou Beach, Afantou, 85103, Greece",9.0Wonderful 70 reviews,"['Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Family rooms', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
$526
</span>",237 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 1:00 PM and 5:00 PM.', 'Pets\n\n\nPets are not allowed.']",
Sun Beach Lindos,"Lothiarika Lardos, Lartos, 85109, Greece",7.2Good 270 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Restaurant', 'Beachfront', 'Free parking', 'Family rooms', 'Free WiFi', 'Bar', 'Private beach area']","<span class=""bui-u-sr-only"">
Price
$777
</span>",194 feet²,['Pets\n\n\nPets are not allowed.'],
Manousos City Hotel,"G.Leontos 25, Rhodes Town, 85 100, Greece","7.9Good 1,885 reviews","['Outdoor swimming pool', 'Non-smoking rooms', 'Room service', 'Free WiFi', 'Tea/Coffee Maker in All Rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
₪ 1,789
</span>",22 m²,['Pets\n\n\nPets are not allowed.'],3
Stegna Sea & Sun,"Stegna Beach, Archangelos, 85100, Greece",9.6Exceptional 152 reviews,"['Free parking', 'Beachfront', 'Free WiFi', 'Tea/Coffee Maker in All Rooms']","<span class=""bui-u-sr-only"">
Price
US$386
</span>",25 m²,['Pets\n\n\nPets are not allowed.'],3
Stavris Studios & Pool Suites,"13klm Rhodes-Lindos ave., Faliraki, 85105, Greece",8.8Excellent 313 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms', 'Excellent Breakfast']","<span class=""bui-u-sr-only"">
Price
CAD 1,327
</span>",30 m²,"['Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 5:00 PM.', 'Pets\n\n\nPets are not allowed.']",3
Haraki Beach,"Haraki, Haraki, 85102, Greece",9.1Wonderful 156 reviews,"['Free WiFi', 'Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Beachfront', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
€ 350
</span>",22 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Red Hibiscus Stegna,"ΣΤΕΓΝΑ, Archangelos, 85102, Greece",9.6Exceptional 104 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Beachfront', 'Tea/Coffee Maker in All Rooms']","<span class=""bui-u-sr-only"">
Price
CAD 714
</span>",23 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Stella View Studios,"Pefki, Pefki, 85107, Greece",8.9Excellent 256 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free WiFi', 'Family rooms', 'Free parking', 'Restaurant', 'Bar']","<span class=""bui-u-sr-only"">
Original price
1,719 zł
Current price
1,582 zł
</span>",25 m²,['Pets\n\n\nPets are not allowed.'],3
Zoes Hotel & Suites,"Ladiko, Faliraki, 85103, Greece",8.9Excellent 285 reviews,"['2 swimming pools', 'Non-smoking rooms', 'Free parking', 'Restaurant', 'Facilities for disabled guests', 'Free WiFi', 'Family rooms', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Excellent Breakfast']","<span class=""bui-u-sr-only"">
Price
¥163,200
</span>",30 m²,['Pets\n\n\nPets are not allowed.'],3
Lindos Del Mar Suites - Adults Only,"Reception area of Lindos, Lindos, 85107, Greece",8.9Excellent 132 reviews,"['Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi']","<span class=""bui-u-sr-only"">
Original price
$1,019
Current price
$866
</span>",484 feet²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",
Lindos Portes Suites - Adults Only,"Krana, Lindos, 85107, Greece",8.4Very Good 131 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Original price
CAD 1,118
Current price
CAD 894
</span>",35 m²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",3
Kellys Luxury Apartments,"Faliraki, Faliraki, 85100, Greece",9.5Exceptional 27 reviews,"['Outdoor swimming pool', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$1,341
</span>",409 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 7:00 AM.', 'Pets\n\n\nPets are not allowed.']",
Rodos Star Hotel,"Lepini Hill, Afantou, 85103, Greece",8.4Very Good 256 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Restaurant', 'Free parking', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
SAR 3,229
</span>",35 m²,['Pets\n\n\nPets are not allowed.'],3
Artemis Comfort&Pleasure,"13th km of Rhodes - Lindos road, Faliraki, 85100, Greece",9.3Wonderful 112 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Restaurant', 'Free WiFi', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
$402
</span>",269 feet²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",
Saint George Resort,"Archangelos, Archangelos, 85102, Greece",8.9Excellent 80 reviews,"['Outdoor swimming pool', 'Free WiFi', 'Non-smoking rooms', 'Airport shuttle', 'Facilities for disabled guests', 'Restaurant', 'Free parking', 'Room service', 'Bar']","<span class=""bui-u-sr-only"">
Original price
€ 428
Current price
€ 395
</span>",26 m²,['Pets\n\n\nPets are not allowed.'],3
Maria Studios and Apartments,"Haraki, Haraki, 85102, Greece",8.9Excellent 86 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
CAD 422
Current price
CAD 388
</span>",19 m²,['Pets\n\n\nPets are not allowed.'],3
Sunrise Luxury Apartments Rhodes,"16 Akti Miaouli, Rhodes Town, 85100, Greece",8.9Excellent 291 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Beachfront', 'Family rooms', 'Tea/Coffee Maker in All Rooms']","<span class=""bui-u-sr-only"">
Price
$1,207
</span>",484 feet²,['Pets\n\n\nPets are not allowed.'],
Lydia Hotel,"31, 25th March str., Rhodes Town, 85 100, Greece",8.4Very Good 765 reviews,"['Non-smoking rooms', 'Free WiFi', 'Room service', 'Parking', 'Family rooms', 'Restaurant', 'Bar']","<span class=""bui-u-sr-only"">
Original price
€ 735
Current price
€ 713
</span>",17 m²,['Pets\n\n\nPets are not allowed.'],3
Ladiko Inn Hotel Faliraki -Anthony Quinn Bay,"Ladiko Bay, Faliraki area, Faliraki, 85100, Greece",8.9Excellent 194 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Beachfront']","<span class=""bui-u-sr-only"">
Price
$697
</span>",237 feet²,['Pets\n\n\nPets are not allowed.'],
Argiro Village,"National Road Rhodes-Lindos, Afantou, 85103, Greece",8.1Very Good 96 reviews,"['Outdoor swimming pool', 'Free WiFi', 'Non-smoking rooms', 'Airport shuttle', 'Restaurant', 'Free parking', 'Family rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 406
</span>",28 m²,['Pets\n\n\nPets are not allowed.'],3
M&E APARTMENTS,"Επαρχιακή Οδός Μασάρων, Haraki, 85102, Greece",10Exceptional 2 reviews,"['Free parking', 'Non-smoking rooms', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
BDT 33,656
Current price
BDT 30,963
</span>",25 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Vergina Sun,"Faliraki, Faliraki, 85100, Greece",8.5Very Good 155 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
£331
Current price
£305
</span>",269 feet²,['Pets\n\n\nPets are not allowed.'],3
Old House,"Eleftherias 4, Paradisi, 85106, Greece",8.6Excellent 321 reviews,"['Non-smoking rooms', 'Free WiFi', 'Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
€ 350
</span>",60 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Studio with sea view in Fanes,"Rhodes-Kamirou, Fánai, 85106, Greece",8.3Very Good 131 reviews,"['Non-smoking rooms', 'Airport shuttle (free)', 'Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
$338
</span>",215 feet²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",
Ataviros Hotel,"Embonas, Émbonas, 85108, Greece",8.8Excellent 465 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Restaurant', 'Airport shuttle', 'Free parking', 'Room service', 'Family rooms', 'Free WiFi', 'Bar', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 366
Current price
€ 337
</span>",23 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 2:00 AM and 6:00 AM.', 'Pets\n\n\nPets are not allowed.']",3
Thomas Hotel,"Monolithos, Monólithos, 85108, Greece",8.8Excellent 288 reviews,"['Free WiFi', 'Non-smoking rooms', 'Free parking', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
€ 328
Current price
€ 302
</span>",28 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],3
Sea View,"Theologos Beach, Theologos, 85106  , Greece",8.3Very Good 92 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Restaurant', 'Room service', 'Beachfront', 'Free WiFi', 'Family rooms', 'Bar', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Original price
¥65,160
Current price
¥61,902
</span>",25 m²,['Pets\n\n\nPets are not allowed.'],3
Golden View Studios,"Vlicha Beach, Lindos, 85107, Greece",8.6Excellent 233 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Original price
SAR 1,766
Current price
SAR 1,625
</span>",40 m²,['Pets\n\n\nPets are not allowed.'],3
Agnanti Beach Apartments,"Stegna Beach, Archangelos, 85102, Greece",9.2Wonderful 115 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
CAD 586
</span>",20 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],3
Xenones Lindos,"near Police station, Lindos, 85107, Greece",8.4Very Good 250 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
RUB 54,150
Current price
RUB 48,735
</span>",25 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 12:00 AM and 8:00 AM.', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",3
Argiro Village,"National Road Rhodes-Lindos, Afantou, 85103, Greece",8.1Very Good 96 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Restaurant', 'Free WiFi', 'Family rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
$436
</span>",301 feet²,['Pets\n\n\nPets are not allowed.'],
Vassos Apartments,"Lindos, Lindos, 85107, Greece",9.0Wonderful 183 reviews,"['Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
₹ 39,728
Current price
₹ 36,550
</span>",30 m²,['Pets\n\n\nPets are not allowed.'],3
Sunday Hotel,"Diogeni 3, Ialysos, 85101, Greece",9.0Wonderful 238 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle (free)', 'Room service', 'Facilities for disabled guests', 'Restaurant', 'Free WiFi', 'Bar', 'Excellent Breakfast']","<span class=""bui-u-sr-only"">
Price
$487
</span>",215 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 12:00 AM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",
White Villa,"Maritsa, Rhodes, Pastida, 85106, Greece",9.4Wonderful 58 reviews,"['Airport shuttle', 'Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 245
Current price
€ 238
</span>",46 m²,['Pets\n\n\nFree!\nPets are allowed. No extra charges.'],3
Lambis Studios & Apartments,"Krana, Lindos, 85107, Greece",8.7Excellent 78 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free WiFi', 'Free parking', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
€ 725
</span>",40 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],3
mascot traditional guest house,"48 28ης Οκτωβρίου, Rhodes Town, 85100, Greece",8.4Very Good 50 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Room service', 'Tea/Coffee Maker in All Rooms']","<span class=""bui-u-sr-only"">
Price
1,798 zł
</span>",20 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Angela Downtown Hotel,"7, 28th Octovriou str., Rhodes Town, 85100, Greece",7.9Good 835 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Family rooms', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Original price
₱ 47,966
Current price
₱ 43,170
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],3
Alpha Stegna Sun,"Stegna Beach, Archangelos, 85102, Greece",9.7Exceptional 70 reviews,"['Free parking', 'Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Tea/Coffee Maker in All Rooms']","<span class=""bui-u-sr-only"">
Price
₱ 20,983
</span>",19 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Maris Lindos Suites & Apartments,"Lindos , Lindos, 85107, Greece",8.7Excellent 195 reviews,"['Free WiFi', 'Airport shuttle', 'Non-smoking rooms', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 628
Current price
€ 578
</span>",20 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Casa De La Sera,"38, Thiseos str., Old Town, Rhodes Town, 85100, Greece",9.1Wonderful 348 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Free parking', 'Family rooms', 'Tea/Coffee Maker in All Rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
3,045 zł
Current price
2,802 zł
</span>",18 m²,['Pets\n\n\nPets are not allowed.'],3
FRESH HOTEL FALIRAKI,"ΔΑΝΑΩΝ ΦΑΛΗΡΑΚΙ 0, Faliraki, 85105, Greece",10Exceptional 4 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Room service', 'Restaurant', 'Free WiFi', 'Family rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
$478
</span>",215 feet²,['Pets\n\n\nPets are not allowed.'],
Johannes Boutique Apartments & Suites,"135, Lindos-Rodos Avenue, Afantou, 85103, Greece",9.5Exceptional 122 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Room service', 'Free WiFi', 'Family rooms', 'Bar', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Price
$579
</span>",323 feet²,['Pets\n\n\nPets are not allowed.'],
ISKAS EVILION,"9 Κωνσταντινίδη, Rhodes Town, 85100, Greece",8.1Very Good 237 reviews,"['Non-smoking rooms', 'Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
€ 347
</span>",27 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
