name,location,reviews,facilities,price,size,rules,stars,link
Summer Time - Tinos Apartments,"Ayios Sostis Tinou, Agios Sostis, 84200, Greece",9.1Wonderful 100 reviews,"['Non-smoking rooms', 'Free parking', 'Facilities for disabled guests', 'Free WiFi', 'Beachfront', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
$429
</span>",269 feet²,['Pets\n\n\nPets are not allowed.'],,https://www.booking.com/hotel/gr/summer-time-i-iiiips.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-28&checkout=2023-09-01&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=60704d16af1d0151&srepoch=1685962670&all_sr_blocks=37757501_202624190_0_1_0&highlighted_blocks=37757501_202624190_0_1_0&matching_block_id=37757501_202624190_0_1_0&sr_pri_blocks=37757501_202624190_0_1_0__40000&map_fdco=1&from=searchresults#hotelTmpl
Aegean Muses,"ΤΡΙΑΝΤΑΡΟΣ 84200 ΤΗΝΟΣ, Arnados, 84200, Greece",9.6Exceptional 5 reviews,"['Outdoor swimming pool', 'Free WiFi', 'Free parking', 'Non-smoking rooms']","<span class=""bui-u-sr-only"">
Price
€ 2,088
</span>",126 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/aegean-muses-tenos.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-28&checkout=2023-09-01&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=60704d16af1d0151&srepoch=1685962670&all_sr_blocks=875182201_356418167_5_0_0&highlighted_blocks=875182201_356418167_5_0_0&matching_block_id=875182201_356418167_5_0_0&sr_pri_blocks=875182201_356418167_5_0_0__208800&map_fdco=1&from=searchresults#hotelTmpl
Cavos,"Agios Sostis, Tinos Island, Agios Sostis, 84200, Greece",9.1Wonderful 107 reviews,"['Outdoor swimming pool', 'Fitness center', 'Room service', 'Restaurant', 'Free parking', 'Beachfront', 'Free WiFi', 'Bar']","<span class=""bui-u-sr-only"">
Price
SAR 2,832
</span>",35 m²,['Pets\n\n\nPets are allowed on request. Charges may apply.'],4,https://www.booking.com/hotel/gr/cavos.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-28&checkout=2023-09-01&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=60704d16af1d0151&srepoch=1685962670&all_sr_blocks=24838901_336230251_2_0_0&highlighted_blocks=24838901_336230251_2_0_0&matching_block_id=24838901_336230251_2_0_0&sr_pri_blocks=24838901_336230251_2_0_0__70400&map_fdco=1&from=searchresults#hotelTmpl
Vrahos Agios Romanos,"Αγιος Ρωμανος Τηνος Ματθαιος Δελλατολας, Agios Romanos, 84200, Greece",9.7Exceptional 24 reviews,"['Free WiFi', 'Free parking', 'Room service']","<span class=""bui-u-sr-only"">
Price
2,517 zł
</span>",50 m²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 2:00 PM and 5:00 PM.', 'Pets\n\n\nPets are not allowed.']",4,https://www.booking.com/hotel/gr/vila-vrahos.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-28&checkout=2023-09-01&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=60704d16af1d0151&srepoch=1685962670&all_sr_blocks=468166902_338386797_2_0_0&highlighted_blocks=468166902_338386797_2_0_0&matching_block_id=468166902_338386797_2_0_0&sr_pri_blocks=468166902_338386797_2_0_0__56000&map_fdco=1&from=searchresults#hotelTmpl
Villa Ioanna,"Kionia, Kionia, 84200, Greece",9.0Wonderful 67 reviews,"['Non-smoking rooms', 'Free WiFi', 'Free parking', 'Beachfront', 'Family rooms', 'Tea/Coffee Maker in All Rooms']","<span class=""bui-u-sr-only"">
Original price
2,247 zł
Current price
2,067 zł
</span>",35 m²,"['Smoking\n\nSmoking is not allowed.', 'Quiet hours\n\n\nGuests need be quiet between 2:00 PM and 6:00 PM.', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",3,https://www.booking.com/hotel/gr/ioanna-villa.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-28&checkout=2023-09-01&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=60704d16af1d0151&srepoch=1685962670&all_sr_blocks=31691905_243087301_2_0_0&highlighted_blocks=31691905_243087301_2_0_0&matching_block_id=31691905_243087301_2_0_0&sr_pri_blocks=31691905_243087301_2_0_0__50000&map_fdco=1&from=searchresults#hotelTmpl
Eleana Hotel,"1 Agiou Ioannou, Tinos, 84200, Greece",9.6Exceptional 201 reviews,"['Non-smoking rooms', 'Free WiFi', 'Tea/Coffee Maker in All Rooms']","<span class=""bui-u-sr-only"">
Price
$583
</span>",,['Pets\n\n\nPets are not allowed.'],,https://www.booking.com/hotel/gr/eleana-tinos.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-28&checkout=2023-09-01&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=60704d16af1d0151&srepoch=1685962670&all_sr_blocks=466278813_143625273_2_0_0&highlighted_blocks=466278813_143625273_2_0_0&matching_block_id=466278813_143625273_2_0_0&sr_pri_blocks=466278813_143625273_2_0_0__54400&map_fdco=1&from=searchresults#hotelTmpl
Eleana Hotel,"1 Agiou Ioannou, Tinos, 84200, Greece",,,,,[],,https://www.booking.com/hotel/gr/pg-house-in-kalloni-village-tinos.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-28&checkout=2023-09-01&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=60704d16af1d0151&srepoch=1685962670&all_sr_blocks=944158101_366570074_2_0_0&highlighted_blocks=944158101_366570074_2_0_0&matching_block_id=944158101_366570074_2_0_0&sr_pri_blocks=944158101_366570074_2_0_0__62496&map_fdco=1&from=searchresults#hotelTmpl
,"Agios Eleftherios, Tinos, 84200, Greece",,,"<span class=""bui-u-sr-only"">
Price
$709
</span>",344 feet²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/5-tinos-town.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-28&checkout=2023-09-01&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=60704d16af1d0151&srepoch=1685962670&all_sr_blocks=1012071003_373855327_2_0_0&highlighted_blocks=1012071003_373855327_2_0_0&matching_block_id=1012071003_373855327_2_0_0&sr_pri_blocks=1012071003_373855327_2_0_0__66080&map_fdco=1&from=searchresults#hotelTmpl
Akti Aegeou,"Paralia Laouti, Agios Sostis, 84200, Greece",9.2Wonderful 83 reviews,"['Outdoor swimming pool', 'Free WiFi', 'Restaurant', 'Free parking', 'Family rooms', 'Beachfront', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 447
</span>",32 m²,['Pets\n\n\nPets are not allowed.'],3,https://www.booking.com/hotel/gr/akti-aegeou.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-28&checkout=2023-09-01&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=60704d16af1d0151&srepoch=1685962670&all_sr_blocks=105304302_206347718_0_2_0&highlighted_blocks=105304302_206347718_0_2_0&matching_block_id=105304302_206347718_0_2_0&sr_pri_blocks=105304302_206347718_0_2_0__44100&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Hermes Rooms,"Evagelistrias 33, Tinos, 84200, Greece",7.9Good 123 reviews,"['Free WiFi', 'Non-smoking rooms', 'Free parking']","<span class=""bui-u-sr-only"">
Original price
€ 357
Current price
€ 339
</span>",,['Pets\n\n\nPets are not allowed.'],3,https://www.booking.com/hotel/gr/hermes-studio.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-28&checkout=2023-09-01&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=60704d16af1d0151&srepoch=1685962670&all_sr_blocks=41440801_123366588_0_0_0&highlighted_blocks=41440801_123366588_0_0_0&matching_block_id=41440801_123366588_0_0_0&sr_pri_blocks=41440801_123366588_0_0_0__35500&map_fdco=1&from=searchresults#hotelTmpl
villaV,"Επαρχιακή Οδός Τριαντάρου-Φαλατάδου, Triandáros, 84200, Greece",8.6Excellent 10 reviews,"['Outdoor swimming pool', 'Free WiFi', 'Non-smoking rooms', 'Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
€ 2,223
</span>",75 m²,['Pets\n\n\nPets are not allowed.'],,https://www.booking.com/hotel/gr/villav.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-28&checkout=2023-09-01&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=60704d16af1d0151&srepoch=1685962670&all_sr_blocks=848272601_351982713_4_0_0&highlighted_blocks=848272601_351982713_4_0_0&matching_block_id=848272601_351982713_4_0_0&sr_pri_blocks=848272601_351982713_4_0_0__222300&map_fdco=1&from=searchresults#hotelTmpl
Tinos Resort,"Agiou Charalampou Square, Tinos, 84200, Greece",9.4Wonderful 36 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Room service', 'Free WiFi', 'Family rooms', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
$944
</span>",678 feet²,['Pets\n\n\nPets are not allowed.'],,https://www.booking.com/hotel/gr/tinos-resort-tinos.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-28&checkout=2023-09-01&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=60704d16af1d0151&srepoch=1685962670&all_sr_blocks=38304501_279841603_2_2_0&highlighted_blocks=38304501_279841603_2_2_0&matching_block_id=38304501_279841603_2_2_0&sr_pri_blocks=38304501_279841603_2_2_0__88000&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Pension Selenti,"Gkizi, Tinos, 84200, Greece",8.3Very Good 91 reviews,"['Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$412
</span>",215 feet²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 5:00 PM.', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/pansion-selente-pension-selenti.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-28&checkout=2023-09-01&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=60704d16af1d0151&srepoch=1685962670&all_sr_blocks=333306008_206475362_2_0_0&highlighted_blocks=333306008_206475362_2_0_0&matching_block_id=333306008_206475362_2_0_0&sr_pri_blocks=333306008_206475362_2_0_0__38400&map_fdco=1&from=searchresults#hotelTmpl
