name,location,reviews,facilities,price,size,rules,stars
Blue Jasmine Suites,"Athanasiou Diakou 13, Rhodes Town, 85100, Greece",9.6Exceptional 198 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 768
Current price
€ 615
</span>",35 m²,['Pets\n\n\nPets are not allowed.'],4
KRESTEN ROYAL Euphoria Resort,"6th km Rhodes -Kalithea Ave., Kallithea Rhodes, 85100, Greece",8.4Very Good 201 reviews,"['2 swimming pools', 'Non-smoking rooms', 'Spa', 'Airport shuttle', 'Fitness center', 'Beachfront', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Private beach area', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Price
CAD 1,900
</span>",34 m²,['Pets\n\n\nPets are not allowed.'],5
Sentido Asterias Beach Resort,"Afandou Beach, Afantou, 85103, Greece",8.6Excellent 140 reviews,"['4 swimming pools', 'Non-smoking rooms', 'Spa', 'Free WiFi', 'Fitness center', 'Restaurant', 'Free parking', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Private beach area']","<span class=""bui-u-sr-only"">
Original price
€ 1,901
Current price
€ 1,751
</span>",24 m²,['Pets\n\n\nPets are not allowed.'],5
The Ixian Grand & All Suites - Adults Only Hotel,"Ixia Beach, Ixia, 85101, Greece",8.7Excellent 606 reviews,"['3 swimming pools', 'Spa', 'Fitness center', 'Airport shuttle (free)', 'Non-smoking rooms', 'Beachfront', 'Restaurant', 'Free parking', 'Bar', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 2,070
</span>",30 m²,['Pets\n\n\nPets are not allowed.'],5
Lindos Bay Suites,"Vlyha Beach, Lindos, Rhodes, vlicha, 85107, Greece",7.8Good 6 reviews,"['Outdoor swimming pool', 'Free parking', 'Free WiFi', 'Non-smoking rooms', 'Beachfront', 'Spa', 'Restaurant', 'Fitness center', 'Bar', 'Private beach area']","<span class=""bui-u-sr-only"">
Price
€ 2,500
</span>",34 m²,['Pets\n\n\nPets are not allowed.'],5
Apollo Blue,"Main Street, Faliraki, 85105, Greece",8.7Excellent 304 reviews,"['3 swimming pools', 'Free parking', 'Non-smoking rooms', 'Airport shuttle', 'Restaurant', 'Spa', 'Facilities for disabled guests', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Price
₹ 127,129
</span>",28 m²,['Pets\n\n\nPets are not allowed.'],5
Atrium Prestige Thalasso Spa Resort & Villas,"Main Street, Lachania, 85109, Greece",9.6Exceptional 137 reviews,"['2 swimming pools', 'Non-smoking rooms', 'Spa', 'Fitness center', 'Beachfront', 'Free parking', 'Restaurant', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Private beach area']","<span class=""bui-u-sr-only"">
Price
$1,507
</span>",409 feet²,['Pets\n\n\nPets are not allowed.'],
Ammades All Suites Beach Hotel - Adults Only,"Leoforos Kallitheas, Faliraki, 85100, Greece",9.6Exceptional 28 reviews,"['Outdoor swimming pool', 'Free WiFi', 'Non-smoking rooms', 'Airport shuttle', 'Fitness center', 'Restaurant', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Private beach area', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 3,000
Current price
€ 1,802
</span>",39 m²,['Pets\n\n\nPets are allowed on request. Charges may apply.'],5
Cooks club City Beach Rhodes,"Nikolaou Savva 3, Rhodes Town, 85100, Greece",8.8Excellent 323 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Room service', 'Restaurant', 'Beachfront', 'Free WiFi', 'Tea/Coffee Maker in All Rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
RUB 148,237
</span>",24 m²,['Pets\n\n\nPets are not allowed.'],5
Atlantica Holiday Village Rhodes,"Kolymbia, Kolymbia, 85103, Greece",8.7Excellent 57 reviews,"['4 swimming pools', 'Spa', 'Non-smoking rooms', 'Fitness center', 'Restaurant', 'Free parking', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
CAD 7,657
Current price
CAD 6,508
</span>",39 m²,['Pets\n\n\nPets are not allowed.'],5
Princess Andriana Resort & Spa - Ultra All-Inclusive,"Kiotari, Kiotari, 85109, Greece",8.7Excellent 404 reviews,"['3 swimming pools', 'Spa', 'Fitness center', 'Non-smoking rooms', 'Beachfront', 'Free parking', 'Restaurant', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Private beach area']","<span class=""bui-u-sr-only"">
Price
RUB 191,924
</span>",41 m²,['Pets\n\n\nPets are not allowed.'],5
Mitsis Rodos Village Beach Hotel & Spa,"Kiotari, Kiotari, 85109, Greece",8.1Very Good 271 reviews,"['5 swimming pools', 'Spa', 'Fitness center', 'Non-smoking rooms', 'Beachfront', 'Restaurant', 'Free parking', 'Room service', 'Tea/Coffee Maker in All Rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
€ 1,281
</span>",26 m²,['Pets\n\n\nPets are not allowed.'],5
Lindian Village Beach Resort Rhodes,"Lardos Beach, Kiotari, 85109, Greece",8.5Very Good 2 reviews,"['2 swimming pools', 'Spa', 'Fitness center', 'Airport shuttle', 'Non-smoking rooms', 'Beachfront', 'Restaurant', 'Bar', 'Private beach area', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
£1,706
Current price
£1,260
</span>",323 feet²,['Pets\n\n\nPets are not allowed.'],5
Mitsis Alila Resort & Spa,"Faliraki - Kallithea beach, Faliraki, 85105, Greece",8.8Excellent 524 reviews,"['3 swimming pools', 'Non-smoking rooms', 'Free parking', 'Fitness center', 'Spa', 'Room service', 'Facilities for disabled guests', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Private beach area']","<span class=""bui-u-sr-only"">
Price
$1,970
</span>",215 feet²,['Pets\n\n\nPets are not allowed.'],
Afandou Bay Resort Suites,"Afandou Beach, Afantou, 85103, Greece",7.9Good 115 reviews,"['3 swimming pools', 'Free parking', 'Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Room service', 'Spa', 'Bar', 'Beachfront', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
BDT 88,950
</span>",35 m²,['Pets\n\n\nPets are not allowed.'],5
Mitsis Alila Resort & Spa,"Faliraki - Kallithea beach, Faliraki, 85105, Greece",8.8Excellent 524 reviews,"['3 swimming pools', 'Non-smoking rooms', 'Free parking', 'Fitness center', 'Spa', 'Room service', 'Facilities for disabled guests', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Private beach area']","<span class=""bui-u-sr-only"">
Price
$1,970
</span>",215 feet²,['Pets\n\n\nPets are not allowed.'],
Afandou Bay Resort Suites,"Afandou Beach, Afantou, 85103, Greece",7.9Good 115 reviews,"['3 swimming pools', 'Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Facilities for disabled guests', 'Free parking', 'Restaurant', 'Room service', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
3,943 zł
</span>",35 m²,['Pets\n\n\nPets are not allowed.'],5
Mitsis Grand Hotel Beach Hotel,"1, Akti Miaouli str, Rhodes Town, 85100, Greece","8.6Excellent 1,075 reviews","['4 swimming pools', 'Non-smoking rooms', 'Spa', 'Fitness center', 'Free WiFi', 'Restaurant', 'Room service', 'Free parking', 'Tea/Coffee Maker in All Rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
€ 1,345
</span>",23 m²,['Pets\n\n\nPets are not allowed.'],5
Rodos Palladium Leisure & Wellness,"Faliraki - Kallithea beach, Faliraki, 85100, Greece",9.0Wonderful 649 reviews,"['3 swimming pools', 'Free WiFi', 'Non-smoking rooms', 'Airport shuttle', 'Spa', 'Fitness center', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Beachfront', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 1,315
</span>",27 m²,['Pets\n\n\nPets are not allowed.'],5
Kolymbia Village,"Ethniki Odos Rodou Lindou EO Rodou Lindou, Kolympia 851 03, Kolymbia, 85103, Greece",9.0Wonderful 319 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
£1,211
Current price
£1,132
</span>",861 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",4
Atrium Palace Thalasso Spa Resort And Villas,"Main Street, Kalathos, 85102, Greece",9.2Wonderful 173 reviews,"['Free parking', 'Non-smoking rooms', 'Room service', 'Restaurant', 'Spa', 'Facilities for disabled guests', 'Fitness center', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Private beach area']","<span class=""bui-u-sr-only"">
Price
₹ 106,078
</span>",28 m²,['Pets\n\n\nPets are not allowed.'],5
Mayia Exclusive Resort & Spa - Adults Only,"Kiotari, Rhodes, Kiotari, 85109, Greece",9.5Exceptional 307 reviews,"['2 swimming pools', 'Non-smoking rooms', 'Spa', 'Fitness center', 'Beachfront', 'Free parking', 'Restaurant', 'Room service', 'Bar', 'Private beach area']","<span class=""bui-u-sr-only"">
Price
$3,241
</span>",323 feet²,['Pets\n\n\nPets are not allowed.'],
Porto Angeli,"Stegna Beach, Archangelos, 85102, Greece",8.5Very Good 367 reviews,"['5 swimming pools', 'Non-smoking rooms', 'Free parking', 'Fitness center', 'Beachfront', 'Restaurant', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Private beach area', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Original price
RUB 234,999
Current price
RUB 211,500
</span>",32 m²,['Pets\n\n\nPets are not allowed.'],5
All Senses Nautica Blue Exclusive Resort & Spa - All Inclusive,"Fanes Village, Fánai, 85106, Greece",7.0Good 415 reviews,"['3 swimming pools', 'Spa', 'Airport shuttle', 'Fitness center', 'Non-smoking rooms', 'Beachfront', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Private beach area', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 1,279
</span>",30 m²,['Pets\n\n\nPets are not allowed.'],5
Atrium Platinum Resort & Spa,"Iraklidon Ave., Ixia, 85101, Greece",9.3Wonderful 156 reviews,"['2 swimming pools', 'Spa', 'Fitness center', 'Non-smoking rooms', 'Restaurant', 'Facilities for disabled guests', 'Free parking', 'Room service', 'Tea/Coffee Maker in All Rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
£1,624
</span>",452 feet²,['Pets\n\n\nPets are not allowed.'],5
Terra Pietra Luxury Villas & Suites,"Eparchiaki Odos Lardou-Lindou Lardos Beach, Lartos, 85109, Greece",8.7Excellent 133 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
CAD 1,817
Current price
CAD 1,454
</span>",30 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",4
Bellevue On The Beach Suites,"Akti Miaouli & Tilou, Rhodes Town, 85100, Greece",9.5Exceptional 197 reviews,"['2 swimming pools', 'Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Room service', 'Restaurant', 'Free WiFi', 'Beachfront', 'Tea/Coffee Maker in All Rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
$2,910
Current price
$2,852
</span>",667 feet²,['Pets\n\n\nPets are allowed on request. Charges may apply.'],
Lindos Imperial Resort & Spa,"Kiotari, Kiotari, 85109, Greece",7.3Good 392 reviews,"['3 swimming pools', 'Spa', 'Airport shuttle', 'Fitness center', 'Non-smoking rooms', 'Beachfront', 'Free parking', 'Restaurant', 'Bar', 'Private beach area']","<span class=""bui-u-sr-only"">
Price
HUF 571,925
</span>",27 m²,['Pets\n\n\nPets are not allowed.'],5
Mitsis Rodos Maris Resort & Spa,"Kiotari, Kiotari, 85109, Greece",7.9Good 213 reviews,"['5 swimming pools', 'Non-smoking rooms', 'Spa', 'Fitness center', 'Beachfront', 'Free parking', 'Restaurant', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Price
$1,390
</span>",248 feet²,['Pets\n\n\nPets are not allowed.'],
Grande Albergo Delle Rose,"Papanikolaou 4, Rhodes Town, 85100, Greece",8.9Excellent 213 reviews,"['Outdoor swimming pool', 'Free WiFi', 'Airport shuttle', 'Fitness center', 'Spa', 'Room service', 'Restaurant', 'Free parking', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 1,415
Current price
€ 1,303
</span>",34 m²,['Pets\n\n\nPets are not allowed.'],5
"Lindos Mare, Seaside Hotel","Vlycha beach, Lindos, 85100, Greece",9.1Wonderful 53 reviews,"['3 swimming pools', 'Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Spa', 'Fitness center', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Beachfront', 'Private beach area']","<span class=""bui-u-sr-only"">
Price
€ 1,282
</span>",28 m²,['Pets\n\n\nPets are not allowed.'],5
Caesars Gardens Hotel & Spa - Adults Only,"Krana, Lindos, 85107, Greece",9.1Wonderful 66 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Spa', 'Room service', 'Facilities for disabled guests', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
$2,145
</span>",344 feet²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],
Boutique 5 Hotel & Spa - Adults Only,"Kiotari, Kiotari, 85109, Greece",9.0Wonderful 234 reviews,"['2 swimming pools', 'Spa', 'Fitness center', 'Non-smoking rooms', 'Beachfront', 'Restaurant', 'Free parking', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Private beach area']","<span class=""bui-u-sr-only"">
Original price
£1,665
Current price
£1,533
</span>",323 feet²,['Pets\n\n\nPets are not allowed.'],5
La Marquise Luxury Resort Complex,"Faliraki - Kallithea beach, Faliraki, 85100, Greece",8.6Excellent 210 reviews,"['2 swimming pools', 'Non-smoking rooms', 'Free parking', 'Spa', 'Restaurant', 'Room service', 'Facilities for disabled guests', 'Fitness center', 'Free WiFi', 'Bar']","<span class=""bui-u-sr-only"">
Original price
¥214,356
Current price
¥182,203
</span>",33 m²,['Pets\n\n\nPets are not allowed.'],5
Atlantica Imperial Resort - Adults Only,"Rhodes, Kolymbia, 85103, Greece",9.4Wonderful 73 reviews,"['Outdoor swimming pool', 'Spa', 'Non-smoking rooms', 'Fitness center', 'Restaurant', 'Beachfront', 'Free parking', 'Room service', 'Facilities for disabled guests', 'Bar']","<span class=""bui-u-sr-only"">
Price
COP 10,013,120
</span>",30 m²,['Pets\n\n\nPets are not allowed.'],5
Leonardo Kolymbia Resort Rhodes,"Athinon 2, Kolymbia, 85103, Greece",8.6Excellent 279 reviews,"['2 swimming pools', 'Non-smoking rooms', 'Fitness center', 'Restaurant', 'Room service', 'Facilities for disabled guests', 'Free parking', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Price
CAD 1,484
</span>",27 m²,['Pets\n\n\nPets are not allowed.'],5
Mitsis Faliraki Beach Hotel & Spa,"Faliraki, Faliraki, 85105, Greece",8.6Excellent 252 reviews,"['3 swimming pools', 'Non-smoking rooms', 'Free parking', 'Restaurant', 'Room service', 'Facilities for disabled guests', 'Beachfront', 'Free WiFi', 'Tea/Coffee Maker in All Rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
DOP 105,252
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],5
Atlantica Plimmiri,"Plimmiri, Plimmiri, 85109, Greece",8.8Excellent 18 reviews,"['2 swimming pools', 'Non-smoking rooms', 'Free parking', 'Fitness center', 'Restaurant', 'Spa', 'Family rooms', 'Beachfront', 'Bar', 'Private beach area']","<span class=""bui-u-sr-only"">
Price
$1,733
</span>",388 feet²,['Pets\n\n\nPets are not allowed.'],
Olympic Palace Hotel,"Iraklidon Avenue, Ixia, 85100, Greece",8.7Excellent 334 reviews,"['4 swimming pools', 'Spa', 'Non-smoking rooms', 'Fitness center', 'Beachfront', 'Restaurant', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Private beach area', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 1,220
</span>",22 m²,['Pets\n\n\nPets are not allowed.'],5
Viva Tourismo Resort (naturist club),"17ο χλμ Ροδου- Καμειρου Παραδεισι Ισογειο, Paradisi, 85106, Greece",,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Fitness center', 'Room service', 'Facilities for disabled guests', 'Restaurant', 'Beachfront', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
$804
</span>",248 feet²,['Pets\n\n\nPets are not allowed.'],
Electra Palace Rhodes - Premium All Inclusive,"Trianta Beach, Ialysos, 85101, Greece",8.5Very Good 392 reviews,"['3 swimming pools', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Fitness center', 'Spa', 'Bar', 'Beachfront', 'Private beach area', 'Excellent Breakfast']","<span class=""bui-u-sr-only"">
Price
$2,317
</span>",377 feet²,['Pets\n\n\nPets are not allowed.'],
Elysium Resort & Spa,"Faliraki - Kallithea Beach, Faliraki, 85100, Greece",8.9Excellent 420 reviews,"['2 swimming pools', 'Free WiFi', 'Family rooms', 'Beachfront', 'Airport shuttle', 'Free parking', 'Restaurant', 'Non-smoking rooms', 'Spa', 'Bar']",,,['Pets\n\n\nPets are not allowed.'],
Amada Colossos Resort,"Main Street, Faliraki, 85100, Greece",8.2Very Good 180 reviews,"['2 swimming pools', 'Non-smoking rooms', 'Free parking', 'Spa', 'Restaurant', 'Room service', 'Facilities for disabled guests', 'Beachfront', 'Fitness center', 'Bar']","<span class=""bui-u-sr-only"">
Original price
¥160,278
Current price
¥140,083
</span>",23 m²,['Pets\n\n\nPets are not allowed.'],5
Lindos Breeze Beach Hotel,"Παραλία Κιοταρίου 1, Kiotari, 85109, Greece",9.7Exceptional 3 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Spa', 'Airport shuttle', 'Fitness center', 'Restaurant', 'Free parking', 'Bar', 'Private beach area', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
CAD 1,322
</span>",24 m²,['Pets\n\n\nPets are not allowed.'],5
Terra Pietra Luxury Villas & Suites,"Eparchiaki Odos Lardou-Lindou Lardos Beach, Lartos, 85109, Greece",8.7Excellent 133 reviews,"['Outdoor swimming pool', 'Airport shuttle', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
£920
Current price
£736
</span>",323 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",4
Rodos Park,"12, Riga Fereou Street, Rhodes Town, 85100, Greece",9.0Wonderful 311 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Fitness center', 'Free parking', 'Room service', 'Spa', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Price
$1,453
</span>",258 feet²,['Pets\n\n\nPets are not allowed.'],
Akti Imperial Deluxe Resort & Spa Dolce by Wyndham,"Ixia Avenue Iliadon, Ixia, 85101, Greece",8.4Very Good 195 reviews,"['4 swimming pools', 'Spa', 'Fitness center', 'Non-smoking rooms', 'Beachfront', 'Restaurant', 'Free parking', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Private beach area']","<span class=""bui-u-sr-only"">
Price
€ 2,056
</span>",25 m²,['Pets\n\n\nPets are not allowed.'],5
Lydia Maris Resort & Spa,"Kolymbia, Kolymbia, 85103, Greece",7.7Good 130 reviews,"['2 swimming pools', 'Spa', 'Fitness center', 'Non-smoking rooms', 'Restaurant', 'Room service', 'Free parking', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
$ 373,443
Current price
$ 343,567
</span>",26 m²,['Pets\n\n\nPets are not allowed.'],5
Aquagrand Exclusive Deluxe Resort Lindos - Adults only,"Lindos, Lindos, 85107, Greece",9.2Wonderful 277 reviews,"['Outdoor swimming pool', 'Free WiFi', 'Non-smoking rooms', 'Spa', 'Fitness center', 'Facilities for disabled guests', 'Restaurant', 'Bar', 'Private beach area', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 2,297
Current price
€ 2,115
</span>",35 m²,['Pets\n\n\nPets are not allowed.'],5
Elite Suites by Rhodes Bay,"Ixia, Ixia, 85101, Greece",9.2Wonderful 88 reviews,"['2 swimming pools', 'Spa', 'Fitness center', 'Airport shuttle', 'Non-smoking rooms', 'Beachfront', 'Free parking', 'Bar', 'Private beach area', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Price
RUB 207,096
</span>",44 m²,['Pets\n\n\nPets are not allowed.'],5
Stavros Melathron Studios,"Kalithea, Kallithea Rhodes, 85100, Greece",9.4Wonderful 157 reviews,"['2 swimming pools', 'Non-smoking rooms', 'Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
CAD 798
</span>",32 m²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 10:00 PM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",4
Lindos Blu Luxury Hotel-Adults only,"Vlycha beach, Lindos, 85107, Greece",9.6Exceptional 93 reviews,"['3 swimming pools', 'Non-smoking rooms', 'Fitness center', 'Spa', 'Restaurant', 'Free parking', 'Room service', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Price
£2,425
</span>",409 feet²,['Pets\n\n\nPets are not allowed.'],5
Lindos Village Resort & Spa Adults Only,"Vlycha beach, Lindos, Lindos, 85107, Greece",7.7Good 54 reviews,"['2 swimming pools', 'Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Fitness center', 'Free parking', 'Restaurant', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Private beach area']","<span class=""bui-u-sr-only"">
Original price
8,786 zł
Current price
7,481 zł
</span>",25 m²,['Pets\n\n\nPets are not allowed.'],5
Mitsis Lindos Memories Resort & Spa,"Psaltos, Lindos, 85107, Greece",8.6Excellent 159 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free WiFi', 'Spa', 'Fitness center', 'Free parking', 'Restaurant', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 1,493
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],5
Lindos Royal Resort,"Vlycha beach, Lindos, 85109, Greece",6.8Pleasant 155 reviews,"['5 swimming pools', 'Non-smoking rooms', 'Free parking', 'Beachfront', 'Restaurant', 'Free WiFi', 'Family rooms', 'Bar', 'Private beach area']","<span class=""bui-u-sr-only"">
Original price
R$ 9,861
Current price
R$ 8,875
</span>",22 m²,['Pets\n\n\nPets are not allowed.'],5
Lindos Grand Resort and Spa - Adults Only,"Παραλία Βληχών, Λίνδος 1, Lindos, 85107, Greece",8.2Very Good 156 reviews,"['2 swimming pools', 'Beachfront', 'Free WiFi', 'Free parking', 'Airport shuttle', 'Non-smoking rooms', 'Fitness center', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Exceptional Breakfast']",,,['Pets\n\n\nPets are not allowed.'],
