name,location,reviews,facilities,price,size,rules,stars
Athina,"Machis Kritis 82, Rethymno, 74100, Greece",9.1Wonderful 85 reviews,"['Airport shuttle', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Facilities for disabled guests', 'Family rooms', 'Tea/Coffee Maker in All Rooms']","<span class=""bui-u-sr-only"">
Original price
XOF 196,787
Current price
XOF 183,012
</span>",22 m²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",3
Sisi Breeze Hotel,"Eparchiaki Odos Sisiou 129, Sisi, 72400, Greece",9.5Exceptional 69 reviews,"['Outdoor swimming pool', 'Airport shuttle', 'Free parking', 'Free WiFi', 'Tea/Coffee Maker in All Rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
R$ 1,794
</span>",16 m²,['Pets\n\n\nPets are not allowed.'],3
Dream Tiny House or Luxus Tent with pool,"Argoulides, Chania, 73100, Greece",9.6Exceptional 38 reviews,"['Outdoor swimming pool', 'Fitness center', 'Free parking', 'Free WiFi', 'Family rooms', '24-hour front desk', 'Terrace', 'BBQ facilities']","<span class=""bui-u-sr-only"">
Price
CAD 397
</span>",18 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Aristea Hotel,"Andrea Papandreou 3, Elounda, 72053, Greece",7.3Good 158 reviews,"['Non-smoking rooms', 'Restaurant', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
$322
</span>",215 feet²,['Pets\n\n\nPets are not allowed.'],
Zaros,"Zaros1, Zaros, 70002, Greece",9.4Wonderful 176 reviews,"['Free parking', 'Free WiFi', 'Restaurant', 'Room service']","<span class=""bui-u-sr-only"">
Price
$204
</span>",215 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Green Garden House,"Στόλοι Μονοφατσίου, Stóloi, 70016, Greece",9.8Exceptional 31 reviews,"['Non-smoking rooms', 'Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$239
</span>",1292 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Villa Irini - Cretan Luxury Villa with Amazing View,"Paraspori Siteias, Paraspórion, 72300, Greece",9.7Exceptional 6 reviews,"['Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
PEN 1,148
</span>",80 m²,['Pets\n\n\nPets are not allowed.'],3
Dilina Guesthouse,"Ammoudi - Pissidhon, Agios Nikolaos, 72100, Greece",9.0Wonderful 39 reviews,"['Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Restaurant', 'Free WiFi', 'Beachfront']","<span class=""bui-u-sr-only"">
Price
$365
</span>",215 feet²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",
The Rock,"Koumasa Monofatsiou, Kapetanianá, 71306, Greece",9.5Exceptional 19 reviews,['Non-smoking rooms'],"<span class=""bui-u-sr-only"">
Original price
PKR 80,026
Current price
PKR 73,624
</span>",24 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Bicorna - Betreat-inn,"Plaka Apokoronou, Plaka, 73008, Greece",8.6Excellent 31 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Tea/Coffee Maker in All Rooms']","<span class=""bui-u-sr-only"">
Original price
£279
Current price
£265
</span>",215 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",3
Chania Rooms,"Kondilaki 29-31, Chania, 73131, Greece",7.1Good 221 reviews,"['Non-smoking rooms', 'Room service', 'Restaurant', 'Free WiFi', 'Bar']","<span class=""bui-u-sr-only"">
Price
RUB 25,506
</span>",25 m²,['Pets\n\n\nPets are not allowed.'],3
Kouriton House,"Margarites, Margarítai, 74052, Greece",8.7Excellent 20 reviews,"['Free parking', 'Free WiFi', 'Room service', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
CAD 469
</span>",15 m²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",3
MareSol,"Ammoudara, Mardhátion, 72100, Greece",,"['Free WiFi', 'Free parking']","<span class=""bui-u-sr-only"">
Original price
€ 328
Current price
€ 302
</span>",40 m²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",3
Vilaeti Stone House - Cretan Cozy Nest,"Unnamed Road 01, Agios Konstantinos, 72052, Greece",9.0Wonderful 2 reviews,"['Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Original price
€ 315
Current price
€ 290
</span>",35 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",3
Elia,"Eparchiaki Odos Rethimou-Agias Galinis, Mixórrouma, 74053, Greece",8.2Very Good 22 reviews,"['Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$257
</span>",753 feet²,['Pets\n\n\nPets are not allowed.'],
Rethymno House,"Vitsentzou Kornarou 3-5, Rethymno, 74100, Greece",8.5Very Good 618 reviews,"['Non-smoking rooms', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
€ 300
</span>",,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 10:00 PM and 7:00 AM.', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",3
Remezzo,"mochlos sitia lasithi greece, Mochlos, 72057, Greece",8.7Excellent 159 reviews,"['Non-smoking rooms', 'Free WiFi', 'Beachfront', 'Tea/Coffee Maker in All Rooms', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Original price
₪ 1,307
Current price
₪ 1,267
</span>",20 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 10:00 PM and 8:00 AM.', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",3
Hotel Alkyon,"Khora Sfakion, Hora Sfakion, 73011, Greece",7.4Good 608 reviews,"['Airport shuttle', 'Free WiFi', 'Beachfront', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
$231
Current price
$219
</span>",161 feet²,['Pets\n\n\nPets are not allowed.'],
"Malliotakis Beach Hotel ""by Checkin""","Agiou Ioannou 6, Stalís, 70007, Greece",8.7Excellent 70 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free WiFi', 'Free parking', 'Restaurant', 'Family rooms', 'Beachfront', 'Bar']","<span class=""bui-u-sr-only"">
Original price
€ 513
Current price
€ 472
</span>",25 m²,['Pets\n\n\nPets are not allowed.'],3
Irini's House,"Armenoi, Chania, Arménoi, 73003, Greece",9.6Exceptional 2 reviews,"['Free parking', 'Non-smoking rooms', 'Free WiFi', 'Airport shuttle', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$536
</span>",1507 feet²,['Pets\n\n\nFree!\nPets are allowed. No extra charges.'],
Hermes Hotel,"Iroon Polytechniou 94, 73400 Kissamos, Kissamos, 73400, Greece",8.0Very Good 619 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Restaurant', 'Facilities for disabled guests', 'Free WiFi', 'Bar', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Price
RUB 51,011
</span>",20 m²,['Pets\n\n\nFree!\nPets are allowed. No extra charges.'],3
FUTURA APARTMENTS,"Maleme, Chania, 73100, Greece",,"['Outdoor swimming pool', 'Non-smoking rooms', 'Fitness center', 'Restaurant', 'Free WiFi', 'Family rooms', 'Terrace', 'Bar']","<span class=""bui-u-sr-only"">
Price
$421
</span>",323 feet²,['Pets\n\n\nPets are not allowed.'],
Astron Hotel,"Papaioannou 1, Ierapetra, 72200, Greece",8.0Very Good 188 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Spa', 'Free parking', 'Facilities for disabled guests', 'Room service', 'Free WiFi', 'Beachfront', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
CAD 757
</span>",25 m²,['Pets\n\n\nPets are not allowed.'],3
Arion Hotel,"kolymbary 73006, Kolymvari, 73006, Greece",7.9Good 249 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Restaurant', 'Beachfront', 'Free parking', 'Family rooms', 'Free WiFi', 'Bar', 'Private beach area']","<span class=""bui-u-sr-only"">
Price
$579
</span>",215 feet²,['Pets\n\n\nPets are not allowed.'],
Coral Hotel,"Plateia Eleftherias 19, Ierapetra, 72200, Greece",8.5Very Good 217 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Room service', 'Free WiFi', 'Beachfront', 'Bar']","<span class=""bui-u-sr-only"">
Price
CAD 620
</span>",18 m²,['Pets\n\n\nPets are not allowed.'],3
Home Skouloudi,"Dhrámia, Dhrámia, 73007, Greece",8.9Excellent 19 reviews,"['Outdoor swimming pool', 'Free parking', 'Non-smoking rooms', 'Free WiFi', 'Airport shuttle', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
PEN 2,374
</span>",80 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],3
Olympic Hotel,"Kornarou Square, Heraklio, 71201, Greece",8.0Very Good 527 reviews,"['Non-smoking rooms', 'Facilities for disabled guests', 'Restaurant', 'Room service', 'Private Parking', 'Free WiFi', 'Family rooms', '24-hour front desk', 'Bar', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Price
£393
</span>",,['Pets\n\n\nFree!\nPets are allowed. No extra charges.'],3
Porto Chania,"Chania, Plateia Agiou Titou 1, Chania, 73132, Greece",9.1Wonderful 314 reviews,"['Free WiFi', 'Non-smoking rooms', 'Beachfront', 'Room service', '24-hour front desk', 'Terrace']","<span class=""bui-u-sr-only"">
Original price
€ 453
Current price
€ 417
</span>",31 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Fivos Pension,"Zampeliou 77, Chania, 73131, Greece",9.0Wonderful 345 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Tea/Coffee Maker in All Rooms']","<span class=""bui-u-sr-only"">
Price
R$ 2,658
</span>",16 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 12:00 AM and 9:00 AM.', 'Pets\n\n\nPets are not allowed.']",3
Ekavi Hotel,"Sfakaki, Sfakaki, 74100, Greece",8.4Very Good 102 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Restaurant', 'Room service', 'Free WiFi', 'Family rooms', 'Beachfront', 'Bar']","<span class=""bui-u-sr-only"">
Price
BZD 753
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],3
Anemos Inn by Estia,"Palia, ΕΟ Ηρακλείου Αγίου Νικολάου, Kokkíni Khánion, Kokkini Khanion, 71500, Greece",8.8Excellent 179 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Room service', 'Free WiFi', 'Bar', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Price
₪ 1,881
</span>",28 m²,['Pets\n\n\nPets are not allowed.'],3
Lissos Rooms Sougia,"Sougia, Sougia, 73009, Greece",8.5Very Good 185 reviews,"['Free parking', 'Non-smoking rooms', 'Free WiFi', 'Airport shuttle']","<span class=""bui-u-sr-only"">
Price
$375
</span>",226 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 5:00 PM.', 'Pets\n\n\nPets are not allowed.']",
Pelegrines V.,"ΕΠΑΡ. ΟΔΟΣ ΠΑΛΑΙΚΑΣΤΡΟΥ ΒΑΪ, Palekastron, 72300, Greece",9.8Exceptional 42 reviews,['Free parking'],"<span class=""bui-u-sr-only"">
Price
$349
</span>",570 feet²,['Pets\n\n\nFree!\nPets are allowed. No extra charges.'],
Villa Kamelia,"Square Michali Manasaki, Galiá, 70400, Greece",9.5Exceptional 29 reviews,"['Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Original price
€ 570
Current price
€ 485
</span>",120 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Eva Mare Hotel & Suites - Adults only,"Beach Psaromoura, Mononaftis, Agia Pelagia, 71500, Greece",8.3Very Good 284 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Restaurant', 'Fitness center', 'Free WiFi', 'Tea/Coffee Maker in All Rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
¥67,407
</span>",25 m²,['Pets\n\n\nPets are not allowed.'],3
Eleftheria Hotel,"Agia Marina, Agia Marina Nea Kydonias, 73100, Greece",8.4Very Good 166 reviews,"['Outdoor swimming pool', 'Fitness center', 'Free WiFi', 'Family rooms', 'Bar', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Price
$617
</span>",199 feet²,['Pets\n\n\nPets are not allowed.'],
Elena Beach Hotel,"Mavros Molos, Kasteli, Kissamos, 73400, Greece",8.5Very Good 330 reviews,"['Non-smoking rooms', 'Free WiFi', 'Free parking', 'Restaurant', 'Room service', 'Beachfront', 'Family rooms', 'Bar', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Price
2,618 zł
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],3
The 3 Brothers' Apts,"Πετρώφ 14, Chania, 73131, Greece",9.3Wonderful 109 reviews,"['Non-smoking rooms', 'Free WiFi', 'Family rooms', 'Terrace']","<span class=""bui-u-sr-only"">
Price
$542
</span>",258 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 5:00 PM.', 'Pets\n\n\nPets are not allowed.']",
Scala Hotel-Apartments,"Main Street, Agia Pelagia, 71500, Greece",8.2Very Good 152 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free WiFi', 'Free parking', 'Family rooms', 'Room service', 'Beachfront', 'Tea/Coffee Maker in All Rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
€ 483
Current price
€ 411
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],3
