name,location,reviews,facilities,price,size,rules,stars,link
Polyxeni Hotel,"Pythagoreion, Pythagoreio, 83103, Greece",8.9Excellent 146 reviews,"['Free parking', 'Free WiFi', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Price
$339
</span>",,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],,https://www.booking.com/hotel/gr/polyxeni-pythagorion.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=04192a3b67250325&srepoch=1685944824&all_sr_blocks=27875402_196360597_2_1_0&highlighted_blocks=27875402_196360597_2_1_0&matching_block_id=27875402_196360597_2_1_0&sr_pri_blocks=27875402_196360597_2_1_0__31600&map_fdco=1&from=searchresults#hotelTmpl
Erato Seaside Hotel by Samian Mare,"115, KANARI STR, Karlovasi, 83200, Greece",,"['2 swimming pools', 'Non-smoking rooms', 'Airport shuttle', 'Spa', 'Facilities for disabled guests', 'Free parking', 'Restaurant', 'Bar', 'Private beach area', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
CAD 1,373
Current price
CAD 884
</span>",22 m²,['Pets\n\n\nPets are not allowed.'],4,https://www.booking.com/hotel/gr/erato-karlovasi1.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=04192a3b67250325&srepoch=1685944824&all_sr_blocks=188477410_355606106_2_1_0&highlighted_blocks=188477410_355606106_2_1_0&matching_block_id=188477410_355606106_2_1_0&sr_pri_blocks=188477410_355606106_2_1_0__66640&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Villa Glyfos,"Glyfos, Kerveli, 83100, Greece",7.6Good 19 reviews,"['Facilities for disabled guests', 'Free WiFi', 'Beachfront', 'Private beach area']","<span class=""bui-u-sr-only"">
Original price
€ 560
Current price
€ 518
</span>",78 m²,['Pets\n\n\nFree!\nPets are allowed. No extra charges.'],3,https://www.booking.com/hotel/gr/villa-glyfos.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=04192a3b67250325&srepoch=1685944824&all_sr_blocks=112767505_112875261_0_0_0&highlighted_blocks=112767505_112875261_0_0_0&matching_block_id=112767505_112875261_0_0_0&sr_pri_blocks=112767505_112875261_0_0_0__52000&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Hesperia Hotel,"Karlovasi, Karlovasi, 83200, Greece",8.7Excellent 61 reviews,"['Non-smoking rooms', 'Room service', 'Free parking', 'Free WiFi', 'Beachfront', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
SAR 869
</span>",45 m²,['Pets\n\n\nPets are not allowed.'],2,https://www.booking.com/hotel/gr/hesperia.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=04192a3b67250325&srepoch=1685944824&all_sr_blocks=48238602_91930814_0_0_0&highlighted_blocks=48238602_91930814_0_0_0&matching_block_id=48238602_91930814_0_0_0&sr_pri_blocks=48238602_91930814_0_0_0__21600&map_fdco=1&from=searchresults#hotelTmpl
Hotel Angeliki,"Iraíon, Ireon, 83103, Greece",9.1Wonderful 71 reviews,"['Non-smoking rooms', 'Free parking', 'Room service', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
€ 214
</span>",19 m²,['Pets\n\n\nPets are not allowed.'],2,https://www.booking.com/hotel/gr/hotel-aggeliki.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=04192a3b67250325&srepoch=1685944824&all_sr_blocks=40378501_186335822_0_1_0&highlighted_blocks=40378501_186335822_0_1_0&matching_block_id=40378501_186335822_0_1_0&sr_pri_blocks=40378501_186335822_0_1_0__21200&map_fdco=1&from=searchresults#hotelTmpl
Casa Cook Samos - Adults only,"Potokaki Pythagorion, Pythagoreio, 83103, Greece",8.9Excellent 102 reviews,"['Outdoor swimming pool', 'Fitness center', 'Spa', 'Non-smoking rooms', 'Airport shuttle (free)', 'Facilities for disabled guests', 'Restaurant', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Beachfront']","<span class=""bui-u-sr-only"">
Original price
£1,419
Current price
£1,279
</span>",323 feet²,['Pets\n\n\nPets are allowed on request. Charges may apply.'],5,https://www.booking.com/hotel/gr/casa-cook-samos.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=04192a3b67250325&srepoch=1685944824&all_sr_blocks=793262704_339184206_2_1_0&highlighted_blocks=793262704_339184206_2_1_0&matching_block_id=793262704_339184206_2_1_0&sr_pri_blocks=793262704_339184206_2_1_0__147240&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Marialena Pension,"Ireon, Samos, Ireon, 83103, Greece",8.5Very Good 41 reviews,"['Room service', 'Free parking', 'Free WiFi', 'Beachfront', 'Bar']","<span class=""bui-u-sr-only"">
Price
€ 152
</span>",15 m²,['Pets\n\n\nPets are not allowed.'],3,https://www.booking.com/hotel/gr/marialena-pension.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=04192a3b67250325&srepoch=1685944824&all_sr_blocks=45163501_334258949_0_0_0&highlighted_blocks=45163501_334258949_0_0_0&matching_block_id=45163501_334258949_0_0_0&sr_pri_blocks=45163501_334258949_0_0_0__15200&map_fdco=1&from=searchresults#hotelTmpl
Gregory Studios,"Lemonakia, Kokkari, 83100, Greece",9.1Wonderful 86 reviews,"['Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$193
</span>",215 feet²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 6:00 PM.', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/gregory-studios-kokkari.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=04192a3b67250325&srepoch=1685944824&all_sr_blocks=72520206_93422379_2_0_0&highlighted_blocks=72520206_93422379_2_0_0&matching_block_id=72520206_93422379_2_0_0&sr_pri_blocks=72520206_93422379_2_0_0__18000&map_fdco=1&from=searchresults#hotelTmpl
Elli Studios,"Pithagorio , Pythagoreio, 83103, Greece",7.7Good 126 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Original price
¥26,963
Current price
¥22,386
</span>",15 m²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 7:00 AM.', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",3,https://www.booking.com/hotel/gr/elli-studios-puthagoreio.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=04192a3b67250325&srepoch=1685944824&all_sr_blocks=104406401_204652147_0_0_0&highlighted_blocks=104406401_204652147_0_0_0&matching_block_id=104406401_204652147_0_0_0&sr_pri_blocks=104406401_204652147_0_0_0__17100&map_fdco=1&from=searchresults#hotelTmpl
Studio Popi,"Kampos Marathokampou, Marathokampos, 83102, Greece",9.2Wonderful 17 reviews,"['Free parking', 'Non-smoking rooms', 'Free WiFi', 'Beachfront', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
₹ 24,013
Current price
₹ 15,609
</span>",15 m²,['Pets\n\n\nPets are not allowed.'],3,https://www.booking.com/hotel/gr/studio-popi.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=04192a3b67250325&srepoch=1685944824&all_sr_blocks=40401001_368018117_0_0_0&highlighted_blocks=40401001_368018117_0_0_0&matching_block_id=40401001_368018117_0_0_0&sr_pri_blocks=40401001_368018117_0_0_0__17680&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Chrys Marie Studios,"SAMOS IREON, Ireon, 83103, Greece",,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
€ 160
</span>",21 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/chrys-marie-studios.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=04192a3b67250325&srepoch=1685944824&all_sr_blocks=1010423402_373776601_2_0_0&highlighted_blocks=1010423402_373776601_2_0_0&matching_block_id=1010423402_373776601_2_0_0&sr_pri_blocks=1010423402_373776601_2_0_0__16000&map_fdco=1&from=searchresults#hotelTmpl
ODYSSEAS HOTEL SAMOS,"Βλαμαρης-Γραμμου 35, Samos, 83100, Greece",8.8Excellent 52 reviews,"['Non-smoking rooms', 'Free parking', 'Room service', 'Free WiFi', 'Bar']","<span class=""bui-u-sr-only"">
Price
$193
</span>",323 feet²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],,https://www.booking.com/hotel/gr/odysseas-samos-samos.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=04192a3b67250325&srepoch=1685944824&all_sr_blocks=878127301_372108891_2_0_0&highlighted_blocks=878127301_372108891_2_0_0&matching_block_id=878127301_372108891_2_0_0&sr_pri_blocks=878127301_372108891_2_0_0__18000&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Athina Studios,"Agios Nikolaos 1st Floor, Ágios Dimítrios, 83200, Greece",8.8Excellent 57 reviews,"['Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
€ 143
</span>",30 m²,"['Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 5:00 PM.', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",3,https://www.booking.com/hotel/gr/athina-studios-agios-dimitrios.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=04192a3b67250325&srepoch=1685944824&all_sr_blocks=192879802_93190770_0_0_0&highlighted_blocks=192879802_93190770_0_0_0&matching_block_id=192879802_93190770_0_0_0&sr_pri_blocks=192879802_93190770_0_0_0__14400&map_fdco=1&from=searchresults#hotelTmpl
