name,location,reviews,facilities,price,size,rules,stars
Myconian Old Town Maisonette THE MIMIs PLACE,"Agias Kiriakis, Mikonos, 84600, Greece",9.7Exceptional 8 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 2,240
Current price
€ 1,354
</span>",34 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Petinos Hotel,"Platis Yialos Beach, Platis Gialos, 84600, Greece","8.4Very Good 1,592 reviews","['Outdoor swimming pool', 'Airport shuttle (free)', 'Non-smoking rooms', 'Fitness center', 'Room service', 'Restaurant', 'Free WiFi', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 1,862
</span>",35 m²,['Pets\n\n\nPets are not allowed.'],4
Saint John Hotel Villas & Spa,"Agios Ioannis, Agios Ioannis Mykonos, 84600, Greece","8.7Excellent 1,066 reviews","['2 swimming pools', 'Spa', 'Airport shuttle', 'Non-smoking rooms', 'Fitness center', 'Room service', 'Free parking', 'Bar', 'Private beach area', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 2,092
</span>",30 m²,['Pets\n\n\nPets are not allowed.'],5
Apsenti couples only,"Main Street, Agios Ioannis Mykonos, 84600, Greece",9.2Wonderful 369 reviews,"['Outdoor swimming pool', 'Airport shuttle', 'Non-smoking rooms', 'Room service', 'Restaurant', 'Free WiFi', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 786
</span>",16 m²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 12:00 AM and 10:00 AM.', 'Pets\n\n\nPets are not allowed.']",4
Asty Mykonos Hotel & Spa,"Drafaki Mykonos, Drafaki, 84600, Greece",9.3Wonderful 97 reviews,"['Outdoor swimming pool', 'Free parking', 'Free WiFi', 'Airport shuttle', 'Non-smoking rooms', 'Spa', 'Room service', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 2,401
Current price
€ 2,210
</span>",35 m²,['Pets\n\n\nPets are allowed. Charges may apply.'],5
Sea Rock & Sky Private Residence,"Merchia Beach, Merchia Beach, 84600, Greece",9.3Wonderful 42 reviews,"['Outdoor swimming pool', 'Free parking', 'Spa', 'Airport shuttle', 'Beachfront', 'Non-smoking rooms', 'Room service', 'Bar', 'Private beach area', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 2,102
Current price
€ 1,682
</span>",57 m²,['Pets\n\n\nPets are allowed. Charges may apply.'],4
Palladium Hotel,"Nammos Beach , Platis Gialos, 84600, Greece","9.6Exceptional 1,064 reviews","['2 swimming pools', 'Spa', 'Airport shuttle (free)', 'Non-smoking rooms', 'Fitness center', 'Room service', 'Free parking', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 4,816
Current price
€ 4,432
</span>",40 m²,['Pets\n\n\nPets are not allowed.'],5
Hotel Tagoo,"Tagoo Area, Mikonos, 84600, Greece",9.1Wonderful 358 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Room service', 'Free WiFi', 'Family rooms', '24-hour front desk', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 1,355
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],4
Manoula's Beach Mykonos Resort,"Main Street, Agios Ioannis Mykonos, 84600, Greece",9.2Wonderful 500 reviews,"['Outdoor swimming pool', 'Airport shuttle', 'Non-smoking rooms', 'Free parking', 'Beachfront', 'Free WiFi', 'Bar', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 2,012
</span>",30 m²,['Pets\n\n\nPets are not allowed.'],4
Lyo Boutique Hotel Mykonos,"Super Paradise, Super Paradise Beach, 84600, Greece",9.5Exceptional 474 reviews,"['2 swimming pools', 'Non-smoking rooms', 'Airport shuttle (free)', 'Room service', 'Fitness center', 'Free parking', 'Restaurant', 'Free WiFi', 'Bar', 'Excellent Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 1,992
</span>",28 m²,['Pets\n\n\nPets are not allowed.'],4
Jenny's Summer Houses,"Platis Yialos Mykonos, Platis Gialos, 84600, Greece",8.1Very Good 720 reviews,"['Airport shuttle (free)', 'Non-smoking rooms', 'Free parking', 'Restaurant', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
€ 862
Current price
€ 776
</span>",18 m²,['Pets\n\n\nPets are not allowed.'],3
Arte & Mare Elia Luxury Suites & Vllas,"Main Street, Elia Beach, 84600, Greece",8.5Very Good 426 reviews,"['2 swimming pools', 'Spa', 'Fitness center', 'Airport shuttle', 'Non-smoking rooms', 'Beachfront', 'Facilities for disabled guests', 'Bar', 'Private beach area', 'Excellent Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 2,001
Current price
€ 1,704
</span>",35 m²,['Pets\n\n\nPets are not allowed.'],5
Archipelagos All Suites,"ELIA MAIN ROAD, Elia Beach, 84600, Greece",9.0Wonderful 62 reviews,"['Outdoor swimming pool', 'Spa', 'Fitness center', 'Airport shuttle', 'Non-smoking rooms', 'Room service', 'Free parking', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 2,771
Current price
€ 2,039
</span>",30 m²,['Pets\n\n\nPets are not allowed.'],5
Mykonos Ammos Hotel - Small Luxury Hotels of the World,"Ornos, Ornos, 84600, Greece",9.4Wonderful 649 reviews,"['Outdoor swimming pool', 'Spa', 'Airport shuttle', 'Non-smoking rooms', 'Fitness center', 'Room service', 'Facilities for disabled guests', 'Bar', 'Private beach area', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 2,640
</span>",24 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],5
Mykonos Residence Villas & Suites Merchia Beach,"Merchia Beach, Παραλία Μερχιάς, Merchia Beach, 84600, Greece",8.9Excellent 33 reviews,"['Outdoor swimming pool', 'Free parking', 'Airport shuttle', 'Beachfront', 'Non-smoking rooms', 'Room service', 'Facilities for disabled guests', 'Free WiFi', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 1,580
</span>",35 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],4
Smy Mykonos Suites & Villas - ex Greco Philia,"Main Street, Elia Beach, 84600, Greece",8.8Excellent 173 reviews,"['Outdoor swimming pool', 'Airport shuttle (free)', 'Non-smoking rooms', 'Beachfront', 'Room service', 'Free parking', 'Restaurant', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 1,775
Current price
€ 1,634
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],5
Nimbus My Aktis,"Super Paradise beach, Super Paradise Beach, 84600, Greece",9.3Wonderful 461 reviews,"['Outdoor swimming pool', 'Spa', 'Non-smoking rooms', 'Airport shuttle', 'Room service', 'Fitness center', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Private beach area', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 2,830
Current price
€ 2,265
</span>",26 m²,['Pets\n\n\nPets are not allowed.'],
Agrari Ninemia Hotel Mykonos,"ΑΓΡΑΡΙ, Agrari, 84600, Greece",9.0Wonderful 10 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Room service', 'Free parking', 'Beachfront', 'Restaurant', 'Free WiFi', 'Bar']","<span class=""bui-u-sr-only"">
Price
€ 870
</span>",35 m²,['Pets\n\n\nPets are not allowed.'],
Bellou Suites,"Amygdalidi, Mikonos, 84600, Greece",9.6Exceptional 441 reviews,"['Non-smoking rooms', 'Free WiFi', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 1,082
Current price
€ 920
</span>",40 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 10:00 PM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",4
Kensho Ornos,"Ornos Mykonou , Ornos, 84600, Greece",9.4Wonderful 213 reviews,"['Outdoor swimming pool', 'Spa', 'Airport shuttle', 'Non-smoking rooms', 'Fitness center', 'Room service', 'Free parking', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 2,785
Current price
€ 2,370
</span>",25 m²,['Pets\n\n\nPets are allowed on request. Charges may apply.'],5
Argo Hotel,"Main Street, Platis Gialos, 84600, Greece",9.4Wonderful 459 reviews,"['Outdoor swimming pool', 'Airport shuttle', 'Non-smoking rooms', 'Room service', 'Free parking', 'Restaurant', 'Free WiFi', 'Family rooms', 'Tea/Coffee Maker in All Rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
€ 2,770
</span>",70 m²,['Pets\n\n\nPets are not allowed.'],4
Pietra e Mare,"Kalo Livadi, Mykonos, Kalo Livadi, 84700, Greece",7.9Good 225 reviews,"['Outdoor swimming pool', 'Airport shuttle', 'Non-smoking rooms', 'Free parking', 'Restaurant', 'Free WiFi', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 1,001
</span>",30 m²,['Pets\n\n\nPets are not allowed.'],4
Porto Mykonos,"Mykonos City, Mikonos, 84600, Greece",8.6Excellent 409 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Facilities for disabled guests', 'Room service', 'Free parking', 'Restaurant', 'Free WiFi', 'Family rooms', 'Bar', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 1,305
</span>",24 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],4
Destino Pacha Mykonos,"Agrotiki Odos, Agios Stefanos, Agios Stefanos, 84600, Greece",9.1Wonderful 88 reviews,"['Outdoor swimming pool', 'Spa', 'Airport shuttle', 'Non-smoking rooms', 'Fitness center', 'Room service', 'Free parking', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 2,786
Current price
€ 2,564
</span>",26 m²,['Pets\n\n\nPets are allowed on request. Charges may apply.'],5
Maganos Apartments,"Agia Anna , Paraga, Paraga, 84600, Greece",8.7Excellent 583 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
€ 1,150
</span>",35 m²,['Pets\n\n\nPets are not allowed.'],3
Avra Mykonos,"TOURLOS MYKONOS NEW PORT, Tourlos, 84600, Greece",9.5Exceptional 248 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Beachfront', 'Free WiFi', 'Bar']","<span class=""bui-u-sr-only"">
Price
€ 1,282
</span>",25 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],
Aeonic Suites and Spa,"Korfos Ornos, Mikonos, 84600, Greece",9.5Exceptional 316 reviews,"['Outdoor swimming pool', 'Spa', 'Non-smoking rooms', 'Airport shuttle (free)', 'Facilities for disabled guests', 'Room service', 'Fitness center', 'Free parking', 'Tea/Coffee Maker in All Rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
€ 3,861
Current price
€ 3,284
</span>",40 m²,['Pets\n\n\nPets are not allowed.'],5
"Radisson Blu Euphoria Resort, Mykonos","Kalo Livadi Mykonos, Kalo Livadi, 84600, Greece",8.8Excellent 222 reviews,"['Outdoor swimming pool', 'Spa', 'Airport shuttle', 'Non-smoking rooms', 'Fitness center', 'Room service', 'Free parking', 'Restaurant', 'Tea/Coffee Maker in All Rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
€ 1,870
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],5
"Mykonos Blu, Grecotel Boutique Resort","Main Street, Psarou, 84600, Greece",8.7Excellent 189 reviews,"['Outdoor swimming pool', 'Spa', 'Airport shuttle', 'Non-smoking rooms', 'Fitness center', 'Room service', 'Free parking', 'Beachfront', 'Bar', 'Private beach area']","<span class=""bui-u-sr-only"">
Price
€ 10,256
</span>",50 m²,['Pets\n\n\nPets are not allowed.'],5
Jenny's Summer Houses,"Platis Yialos Mykonos, Platis Gialos, 84600, Greece",8.1Very Good 720 reviews,"['Airport shuttle (free)', 'Non-smoking rooms', 'Free parking', 'Restaurant', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
€ 862
Current price
€ 776
</span>",18 m²,['Pets\n\n\nPets are not allowed.'],3
Nimbus Mykonos,"mykonos ag stefanos, Agios Stefanos, 84600, Greece",9.3Wonderful 415 reviews,"['Outdoor swimming pool', 'Airport shuttle', 'Non-smoking rooms', 'Room service', 'Free parking', 'Restaurant', 'Free WiFi', 'Family rooms', 'Tea/Coffee Maker in All Rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
€ 1,608
Current price
€ 1,369
</span>",24 m²,['Pets\n\n\nPets are not allowed.'],
Erato Hotel Mykonos,"Ornos, 84600, Mykonos, Ornos, 84600, Greece",9.2Wonderful 276 reviews,"['Airport shuttle', 'Non-smoking rooms', 'Free parking', 'Beachfront', 'Free WiFi', 'Family rooms', 'Bar', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 1,635
Current price
€ 1,391
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],3
Kamari Hotel,"Main Street, Platis Gialos, 84600, Greece",8.7Excellent 387 reviews,"['Outdoor swimming pool', 'Free parking', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
€ 1,133
Current price
€ 1,099
</span>",32 m²,['Pets\n\n\nPets are not allowed.'],3
Deliades Hotel,"Main Street, Ornos, 84500, Greece",8.4Very Good 251 reviews,"['Outdoor swimming pool', 'Airport shuttle', 'Non-smoking rooms', 'Fitness center', 'Room service', 'Free parking', 'Restaurant', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
€ 4,332
Current price
€ 2,794
</span>",55 m²,['Pets\n\n\nPets are not allowed.'],4
Paradise Beach Camping,"Paradise Beach, Paradise Beach, 84600, Greece","6.9Pleasant 1,771 reviews","['Beachfront', 'Free parking', 'Restaurant', 'Airport shuttle', 'WiFi', 'Bar']","<span class=""bui-u-sr-only"">
Price
€ 228
</span>",,['Pets\n\n\nPets are not allowed.'],
Mykonos Residence Villas & Suites Merchia Beach,"Merchia Beach, Παραλία Μερχιάς, Merchia Beach, 84600, Greece",8.9Excellent 33 reviews,"['Outdoor swimming pool', 'Free parking', 'Airport shuttle', 'Beachfront', 'Non-smoking rooms', 'Room service', 'Facilities for disabled guests', 'Free WiFi', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 1,580
</span>",35 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],4
Mykonos Essence Adults Only,"Ornos, Ornos, 84600, Greece",9.3Wonderful 323 reviews,"['Outdoor swimming pool', 'Airport shuttle', 'Room service', 'Free parking', 'Restaurant', 'Free WiFi', 'Family rooms', 'Bar', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 1,185
Current price
€ 950
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],4
Mykonos Village,"Ano Mera, Ano Mera, 84600, Greece",9.4Wonderful 169 reviews,"['6 swimming pools', 'Free parking', 'Airport shuttle', 'Non-smoking rooms', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 3,142
Current price
€ 2,514
</span>",230 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 8:00 AM.', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",4
Agnandi Cielo,"Vorna Tourlou, P.O.Bx 417, Tourlos, 84600, Greece",9.5Exceptional 149 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Facilities for disabled guests', 'Room service', 'Free parking', 'Restaurant', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
€ 1,190
</span>",55 m²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 10:00 PM and 10:00 AM.', 'Pets\n\n\nPets are not allowed.']",4
Miramare Suites Mykonos,"Mykonos, Merchia Beach, 84600, Greece",9.2Wonderful 53 reviews,"['3 swimming pools', 'Free parking', 'Airport shuttle', 'Beachfront', 'Non-smoking rooms', 'Room service', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
€ 1,515
</span>",65 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 9:00 AM.', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",4
Zephyros,"Main Street, Paraga, 84600, Greece",9.3Wonderful 138 reviews,"['Outdoor swimming pool', 'Airport shuttle', 'Non-smoking rooms', 'Room service', 'Free parking', 'Fitness center', 'Restaurant', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
€ 1,166
Current price
€ 1,073
</span>",18 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],3
Mykonia Inn,"Ano Mera 84600 Mykonos, Ano Mera, 84600, Greece",10Exceptional 3 reviews,"['Outdoor swimming pool', 'Free parking', 'Non-smoking rooms', 'Fitness center', 'Free WiFi', 'Family rooms', 'Tea/Coffee Maker in All Rooms', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 613
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],3
Nissaki Boutique Hotel,"Nammos Beach , Platis Gialos, 84600, Greece",9.4Wonderful 676 reviews,"['Outdoor swimming pool', 'Spa', 'Airport shuttle (free)', 'Non-smoking rooms', 'Fitness center', 'Room service', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Private beach area', 'Excellent Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 2,665
</span>",30 m²,['Pets\n\n\nPets are not allowed.'],5
Alkistis Beach Hotel - Adults Only,"Agios Stefanos, Agios Stefanos, 84600, Greece",8.4Very Good 551 reviews,"['Outdoor swimming pool', 'Airport shuttle', 'Non-smoking rooms', 'Private Parking', 'Beachfront', 'Restaurant', 'Free WiFi', 'Bar', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 1,104
</span>",22 m²,['Pets\n\n\nPets are not allowed.'],3
White Rock Suites & Villas,"Χουλάκια , Μυκονος, Houlakia, 84600, Greece",9.3Wonderful 69 reviews,"['Outdoor swimming pool', 'Spa', 'Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Beachfront', 'Free WiFi', 'Family rooms', 'Tea/Coffee Maker in All Rooms']","<span class=""bui-u-sr-only"">
Original price
€ 2,000
Current price
€ 1,940
</span>",50 m²,['Pets\n\n\nFree!\nPets are allowed. No extra charges.'],
Grand Beach Hotel,"Megali Ammos, Mikonos, 84600, Greece",8.8Excellent 355 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Room service', 'Free parking', 'Restaurant', 'Free WiFi', '24-hour front desk', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Excellent Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 1,812
</span>",35 m²,['Pets\n\n\nPets are not allowed.'],4
Niriides Homes & Villas,"Elia, Elia Beach, 84600, Greece",8.8Excellent 269 reviews,"['Outdoor swimming pool', 'Airport shuttle (free)', 'Non-smoking rooms', 'Room service', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
€ 840
</span>",30 m²,"['Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 6:00 AM.', 'Pets\n\n\nPets are not allowed.']",3
San Marco Hotel and Villas,"Main Street, Houlakia, 84600, Greece",7.3Good 258 reviews,"['Outdoor swimming pool', 'Spa', 'Non-smoking rooms', 'Airport shuttle', 'Facilities for disabled guests', 'Room service', 'Fitness center', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 1,163
</span>",32 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],5
Sea View Residence,"Costa Ilios area, Ornos, 84600, Greece",9.1Wonderful 200 reviews,"['Outdoor swimming pool', 'Airport shuttle', 'Non-smoking rooms', 'Room service', 'Free parking', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
€ 1,362
Current price
€ 1,158
</span>",21 m²,['Pets\n\n\nPets are not allowed.'],
Lithos by Spyros & Flora,"Agios Ioannis, Agios Ioannis Mykonos, 84600, Greece",9.8Exceptional 357 reviews,"['Outdoor swimming pool', 'Airport shuttle', 'Non-smoking rooms', 'Room service', 'Free parking', 'Free WiFi', 'Family rooms', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 1,576
</span>",33 m²,['Pets\n\n\nPets are not allowed.'],4
Panormos Bay Suites,"Panormos area Mykonos, Mykonos, 84600, Greece",9.1Wonderful 198 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Room service', 'Restaurant', 'Airport shuttle', 'Free WiFi', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 2,380
</span>",60 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],5
Mykonian Breeze,"Ano Mera, Ano Mera, 84600, Greece",9.2Wonderful 90 reviews,"['Free parking', 'Airport shuttle', 'Non-smoking rooms', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 1,107
Current price
€ 1,035
</span>",40 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 12:00 AM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",3
Hotel Anatolia,"Áno Merá Mykonos, Ano Mera, 84600, Greece",8.5Very Good 589 reviews,"['Free parking', 'Airport shuttle', 'Non-smoking rooms', 'Room service', 'Fitness center', 'Free WiFi', 'Bar']","<span class=""bui-u-sr-only"">
Price
€ 412
</span>",28 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],4
Koukoumi Vegan Boutique Hotel,"Ano Mera Mykonos, Ano Mera, 84600, Greece",9.3Wonderful 158 reviews,"['Outdoor swimming pool', 'Free parking', 'Airport shuttle', 'Non-smoking rooms', 'Facilities for disabled guests', 'Room service', 'Spa', 'Fitness center', 'Bar', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 1,584
Current price
€ 1,457
</span>",28 m²,['Pets\n\n\nPets are allowed on request. Charges may apply.'],5
Bellou Suites,"Amygdalidi, Mikonos, 84600, Greece",9.6Exceptional 441 reviews,"['Non-smoking rooms', 'Free WiFi', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 1,082
Current price
€ 847
</span>",40 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 10:00 PM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",4
Mykonos Double Luxury Mini Suites - Adults only,"ΑΝΩ ΜΕΡΑ, Ano Mera, 84600, Greece",9.3Wonderful 166 reviews,"['Free parking', 'Airport shuttle', 'Non-smoking rooms', 'Free WiFi']","<span class=""bui-u-sr-only"">
Original price
€ 954
Current price
€ 510
</span>",25 m²,['Pets\n\n\nPets are not allowed.'],3
Katikies Mykonos - The Leading Hotels of the World,"Agios Ioannis Mykonos, 84600, Greece",8.8Excellent 89 reviews,"['2 swimming pools', 'Spa', 'Airport shuttle', 'Non-smoking rooms', 'Fitness center', 'Room service', 'Free parking', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 2,800
</span>",25 m²,['Pets\n\n\nFree!\nPets are allowed. No extra charges.'],5
Hippie Chic Hotel,"Agios Ioannis Mykonos , Agios Ioannis Mykonos, 84600, Greece",8.8Excellent 144 reviews,"['Outdoor swimming pool', 'Spa', 'Airport shuttle', 'Non-smoking rooms', 'Beachfront', 'Restaurant', 'Free WiFi', 'Bar', 'Private beach area', 'Excellent Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 1,330
Current price
€ 1,197
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],
Paradise View Hotel,"Main Street, Paradise Beach, 84600, Greece",9.5Exceptional 839 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Restaurant', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
€ 1,145
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],3
Alesta,"Καμαλαύκα, Aggelika, 84600, Greece",,['Free parking'],"<span class=""bui-u-sr-only"">
Price
€ 360
</span>",18 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Maganos Apartments,"Agia Anna , Paraga, Paraga, 84600, Greece",8.7Excellent 583 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
€ 1,150
</span>",35 m²,['Pets\n\n\nPets are not allowed.'],3
Senses Luxury Villas & Suites,"Elia, Elia Beach, 84600, Greece",9.2Wonderful 127 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Facilities for disabled guests', 'Room service', 'Free parking', 'Free WiFi', 'Family rooms', 'Bar', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 796
Current price
€ 732
</span>",25 m²,['Pets\n\n\nPets are allowed on request. Charges may apply.'],
Eternal Suites,"Σχολη καλών Τεχνών -, Mikonos, 84600, Greece",9.0Wonderful 786 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
€ 1,322
</span>",33 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
The Ammonite Resort,"ΘΕΣΗ ΧΑΛΑΡΑ SUPER PARADISE, Super Paradise Beach, 84600, Greece",9.7Exceptional 115 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Room service', 'Free parking', 'Free WiFi', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 1,880
</span>",23 m²,['Pets\n\n\nPets are not allowed.'],4
Nomia Sunset Suites Mykonos,"Pigados, Mykonos, Tagou, 84600, Greece",,"['Outdoor swimming pool', 'Spa', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Fitness center', 'Room service', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 2,100
Current price
€ 1,680
</span>",30 m²,['Pets\n\n\nPets are allowed on request. Charges may apply.'],5
Bellissimo Resort,"Agios Ioannis, Agios Ioannis Mykonos, 84600, Greece",9.3Wonderful 142 reviews,"['Outdoor swimming pool', 'Airport shuttle', 'Non-smoking rooms', 'Room service', 'Free parking', 'Restaurant', 'Free WiFi', 'Tea/Coffee Maker in All Rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
€ 1,714
Current price
€ 1,543
</span>",27 m²,['Pets\n\n\nPets are not allowed.'],
