name,location,reviews,facilities,price,size,rules,stars
Trianta Hotel Apartments,"Parodos Trianton, Ialyssos, Ialysos, 85101, Greece",9.1Wonderful 128 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free WiFi', 'Family rooms', 'Bar', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Price
$430
</span>",323 feet²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",
Relax Seaside House,"HARAKI-RHODES, Haraki, 85102, Greece",9.6Exceptional 15 reviews,"['Non-smoking rooms', 'Free parking', 'Beachfront', 'Free WiFi', 'Airport shuttle', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
US$1,969
Current price
US$1,812
</span>",135 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",4
Lambis Studios & Apartments,"Krana, Lindos, 85107, Greece",8.7Excellent 78 reviews,"['Outdoor swimming pool', 'Free parking', 'Non-smoking rooms', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
BDT 78,600
</span>",32 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],3
Hotel Ikaros,"Archaggelos Rhodes, Archangelos, 85102, Greece",8.8Excellent 40 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free WiFi', 'Free parking', 'Family rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 288
Current price
€ 265
</span>",18 m²,"['Quiet hours\n\n\nGuests need be quiet between 12:00 AM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",3
Apollo Beach,"Kallithea, Faliraki, 85105, Greece",8.9Excellent 398 reviews,"['3 swimming pools', 'Free WiFi', 'Non-smoking rooms', 'Fitness center', 'Restaurant', 'Beachfront', 'Free parking', 'Bar', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 1,500
Current price
€ 1,381
</span>",22 m²,['Pets\n\n\nPets are not allowed.'],4
Leonardo Kolymbia Resort Rhodes,"Athinon 2, Kolymbia, 85103, Greece",8.6Excellent 279 reviews,"['2 swimming pools', 'Fitness center', 'Non-smoking rooms', 'Restaurant', 'Facilities for disabled guests', 'Room service', 'Free parking', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 1,642
</span>",25 m²,['Pets\n\n\nPets are not allowed.'],5
Summer Days,"Mesovouno, Faliraki, Faliraki, 85105, Greece",9.1Wonderful 74 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Restaurant', 'Free WiFi', 'Family rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
$376
</span>",334 feet²,['Pets\n\n\nPets are not allowed.'],
Rodosrooms,"14 Nikiforou Mandilara, Rhodes Town, 85100, Greece",10Exceptional 6 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Room service', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
CAD 1,947
</span>",25 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",4
Alpha Stegna Sun,"Stegna Beach, Archangelos, 85102, Greece",9.7Exceptional 70 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Free parking', 'Tea/Coffee Maker in All Rooms']","<span class=""bui-u-sr-only"">
Price
€ 423
</span>",19 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Stone Luxury Suites - Adults Only,"Giàlia Beach, Stegna, Archangelos, 85102, Greece",9.9Exceptional 112 reviews,"['Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Room service', 'Beachfront', 'Free WiFi', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Price
$3,304
</span>",700 feet²,['Pets\n\n\nPets are not allowed.'],
Lindos Sun Hotel,"Main Street, Lindos, 85107, Greece",8.8Excellent 114 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Room service', 'Restaurant', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
$3,856
Current price
$2,198
</span>",269 feet²,['Pets\n\n\nPets are not allowed.'],
Eleftheria Lindian Studios II,"Λίνδος, Lindos, 85107, Greece",8.8Excellent 89 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free WiFi']","<span class=""bui-u-sr-only"">
Original price
MXN 10,351
Current price
MXN 9,523
</span>",25 m²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
FRESH HOTEL FALIRAKI,"ΔΑΝΑΩΝ ΦΑΛΗΡΑΚΙ 0, Faliraki, 85105, Greece",10Exceptional 4 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Room service', 'Restaurant', 'Free WiFi', 'Family rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
¥88,977
Current price
¥84,528
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],3
Johannes Boutique Apartments & Suites,"135, Lindos-Rodos Avenue, Afantou, 85103, Greece",9.5Exceptional 122 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Room service', 'Free WiFi', 'Family rooms', 'Bar', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Price
$695
</span>",323 feet²,['Pets\n\n\nPets are not allowed.'],
ISKAS EVILION,"9 Κωνσταντινίδη, Rhodes Town, 85100, Greece",8.1Very Good 237 reviews,"['Non-smoking rooms', 'Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
CAD 649
</span>",27 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Terinikos Apart-Hotel,"7, Agias Paraskevis Str., Ialysos, 85101, Greece",8.6Excellent 65 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle (free)', 'Free parking', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
€ 1,092
Current price
€ 1,005
</span>",45 m²,['Pets\n\n\nPets are not allowed.'],2
Elite Hotel,"15, Pserimou str, Rhodes Town, 85100, Greece",8.5Very Good 353 reviews,"['Non-smoking rooms', 'Parking', 'Free WiFi', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Original price
$1,358
Current price
$1,154
</span>",194 feet²,['Pets\n\n\nPets are not allowed.'],
River's Apartments,"Eparchiaki Odos Rodou - Kamirou, Rhodes Town, 85106, Greece",8.8Excellent 141 reviews,"['Outdoor swimming pool', 'Free WiFi', 'Airport shuttle', 'Free parking', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
€ 420
Current price
€ 386
</span>",35 m²,"['Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 8:00 AM.', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",3
Spirit Of The Knights Boutique Hotel,"14, Alexandridou str., Old Town, Rhodes Town, 85100, Greece",9.3Wonderful 137 reviews,"['Non-smoking rooms', 'Room service', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
$2,143
Current price
$1,929
</span>",409 feet²,['Pets\n\n\nPets are not allowed.'],
Rhodos Horizon City-Adults Only,"Amerikis 65, Rodos 851 31, Rhodes Town, 85131, Greece",9.2Wonderful 320 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Fitness center', 'Restaurant', 'Free WiFi', 'Tea/Coffee Maker in All Rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
$1,843
</span>",194 feet²,['Pets\n\n\nPets are not allowed.'],
Olympic Palace Hotel,"Iraklidon Avenue, Ixia, 85100, Greece",8.7Excellent 334 reviews,"['4 swimming pools', 'Spa', 'Non-smoking rooms', 'Fitness center', 'Beachfront', 'Room service', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Private beach area', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
R$ 12,759
</span>",36 m²,['Pets\n\n\nPets are not allowed.'],5
Elpida Beach Studios,"Faliraki , Faliraki, 85105, Greece",8.3Very Good 427 reviews,"['Outdoor swimming pool', 'Free parking', 'Free WiFi', 'Beachfront', 'Bar', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Price
CAD 1,090
</span>",20 m²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
7Palms,"Proektasi Dendrinou 1B, Rhodes Town, 85100, Greece",9.3Wonderful 297 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
€ 594
</span>",32 m²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",1
Viva Tourismo Resort (naturist club),"17ο χλμ Ροδου- Καμειρου Παραδεισι Ισογειο, Paradisi, 85106, Greece",,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Fitness center', 'Room service', 'Facilities for disabled guests', 'Restaurant', 'Beachfront', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
$965
</span>",248 feet²,['Pets\n\n\nPets are not allowed.'],
Vanik Suites,"Ήρας Φαληράκι Ρόδος, Kallithea Rhodes, 85105, Greece",9.1Wonderful 141 reviews,"['Airport shuttle', 'Free parking', 'Free WiFi', 'Tea/Coffee Maker in All Rooms', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
$772
</span>",377 feet²,['Pets\n\n\nPets are not allowed.'],
Irinna Hotel-Apartments,"Panetiou Str., Faliraki, 85105, Greece",8.9Excellent 73 reviews,"['Outdoor swimming pool', 'Free WiFi', 'Facilities for disabled guests', 'Free parking', 'Family rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 871
Current price
€ 802
</span>",45 m²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",3
The Apartments by Esperia,"5 Ionos Dragoumi, Rhodes Town, 85100, Greece",7.1Good 42 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 1,182
Current price
€ 887
</span>",45 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are allowed on request. Charges may apply.']",4
Malibu Boutique Studios & Bungalows,"Main Street, Faliraki, 85105, Greece",8.8Excellent 223 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Restaurant', 'Family rooms', 'Bar', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Original price
RUB 152,771
Current price
RUB 129,856
</span>",25 m²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Giulias beach house,"Θεολόγος ροδος, Theologos, 85106, Greece",,['Free WiFi'],"<span class=""bui-u-sr-only"">
Price
CAD 872
</span>",,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Aquarius Beach Hotel,"Faliraki Beach, Faliraki, 85100, Greece",8.6Excellent 247 reviews,"['Outdoor swimming pool', 'Free WiFi', 'Airport shuttle (free)', 'Non-smoking rooms', 'Free parking', 'Beachfront', 'Restaurant', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
€ 750
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],3
GM Apartments-Rhodes Luxury Living,"36 Athanasiou Diakou, Kalithies, 85105, Greece",9.9Exceptional 27 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
£438
Current price
£403
</span>",269 feet²,['Pets\n\n\nPets are not allowed.'],3
Medieval Rose Hotel,"Lysia 147Ζ, Rhodes Town, 85100, Greece",8.8Excellent 357 reviews,"['Non-smoking rooms', 'Free WiFi']","<span class=""bui-u-sr-only"">
Original price
£264
Current price
£243
</span>",172 feet²,['Pets\n\n\nPets are not allowed.'],
All Senses Ocean Blue Sea Side Resort - All Inclusive,"Ethnarchou Makariou, Kremasti, 85100, Greece",7.2Good 198 reviews,"['3 swimming pools', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Spa', 'Room service', 'Beachfront', 'Facilities for disabled guests', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
RUB 113,009
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],4
Amaryllis Hotel,"44, Mandilara Str., Rhodes Town, 85131, Greece",7.2Good 117 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Restaurant', 'Free parking', 'Free WiFi', 'Family rooms', 'Bar', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Price
£455
</span>",269 feet²,['Pets\n\n\nPets are not allowed.'],2
Thalassa Luxury Studios Lindos,"Lindos, Lindos, 85107, Greece",9.1Wonderful 45 reviews,"['Airport shuttle', 'Free WiFi']","<span class=""bui-u-sr-only"">
Original price
CAD 1,622
Current price
CAD 1,517
</span>",35 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",4
Nikos Takis Fashion Boutique Hotel,"Panaitiou 28, Rhodes Town, 85100, Greece",9.4Wonderful 187 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Room service', 'Free WiFi', 'Tea/Coffee Maker in All Rooms', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Price
CAD 1,384
</span>",23 m²,['Pets\n\n\nPets are not allowed.'],4
Aquarius Beach Hotel,"Faliraki Beach, Faliraki, 85100, Greece",8.6Excellent 247 reviews,"['Outdoor swimming pool', 'Free parking', 'Non-smoking rooms', 'Airport shuttle (free)', 'Free WiFi', 'Beachfront', 'Restaurant', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
PKR 229,740
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],3
GM Apartments-Rhodes Luxury Living,"36 Athanasiou Diakou, Kalithies, 85105, Greece",9.9Exceptional 27 reviews,"['Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
¥75,945
Current price
¥72,147
</span>",25 m²,['Pets\n\n\nPets are not allowed.'],3
Medieval Rose Hotel,"Lysia 147Ζ, Rhodes Town, 85100, Greece",8.8Excellent 357 reviews,"['Non-smoking rooms', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
€ 307
</span>",16 m²,['Pets\n\n\nPets are not allowed.'],
All Senses Ocean Blue Sea Side Resort - All Inclusive,"Ethnarchou Makariou, Kremasti, 85100, Greece",7.2Good 198 reviews,"['3 swimming pools', 'Free WiFi', 'Non-smoking rooms', 'Spa', 'Airport shuttle', 'Facilities for disabled guests', 'Room service', 'Restaurant', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 1,296
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],4
Stavris Studios & Pool Suites,"13klm Rhodes-Lindos ave., Faliraki, 85105, Greece",8.8Excellent 313 reviews,"['Free WiFi', 'Non-smoking rooms', 'Free parking', 'Family rooms', 'Excellent Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 1,107
Current price
€ 1,019
</span>",30 m²,"['Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 5:00 PM.', 'Pets\n\n\nPets are not allowed.']",3
Amaryllis Hotel,"44, Mandilara Str., Rhodes Town, 85131, Greece",7.2Good 117 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Restaurant', 'Free WiFi', 'Family rooms', 'Bar', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Price
$565
</span>",269 feet²,['Pets\n\n\nPets are not allowed.'],
Thalassa Luxury Studios Lindos,"Lindos, Lindos, 85107, Greece",9.1Wonderful 45 reviews,"['Airport shuttle', 'Free WiFi']","<span class=""bui-u-sr-only"">
Original price
₹ 99,320
Current price
₹ 91,374
</span>",35 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",4
Nikos Takis Fashion Boutique Hotel,"Panaitiou 28, Rhodes Town, 85100, Greece",9.4Wonderful 187 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Room service', 'Free WiFi', 'Tea/Coffee Maker in All Rooms', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Price
RUB 83,710
</span>",23 m²,['Pets\n\n\nPets are not allowed.'],4
Omiros,"Faliraki Main Square, Faliraki, 85105, Greece",9.2Wonderful 98 reviews,"['Free WiFi', 'Free parking']","<span class=""bui-u-sr-only"">
Price
1,781 zł
</span>",16 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],3
Essence Suites Downtown Suites - Adults Only,"69 Themeli Rhodes Center, Rhodes Town, 85100, Greece",9.8Exceptional 63 reviews,"['Non-smoking rooms', 'Free WiFi', 'Tea/Coffee Maker in All Rooms']","<span class=""bui-u-sr-only"">
Price
CAD 1,869
</span>",40 m²,['Pets\n\n\nPets are not allowed.'],
Platoni Elite,"Iraklidon Avenue 35, Ialysos, 85101, Greece",9.6Exceptional 222 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Room service', 'Restaurant', 'Free parking', 'Free WiFi', 'Family rooms', 'Bar', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Original price
£699
Current price
£643
</span>",484 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",4
Faliro Hotel,"Ermou 1, Faliraki, 85100, Greece",9.3Wonderful 181 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Bar']","<span class=""bui-u-sr-only"">
Price
$1,126
</span>",538 feet²,['Pets\n\n\nPets are not allowed.'],
Gennadi Grand Resort,"Gennadi Village, Gennadi, 85109, Greece",8.6Excellent 216 reviews,"['5 swimming pools', 'Non-smoking rooms', 'Airport shuttle', 'Spa', 'Free WiFi', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Beachfront', 'Private beach area', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 2,299
Current price
€ 2,072
</span>",30 m²,['Pets\n\n\nPets are not allowed.'],5
Amphitriti Hotel,"πευκοι 1 1, Pefki, 85107, Greece",8.4Very Good 83 reviews,"['2 swimming pools', 'Airport shuttle', 'Free WiFi', 'Non-smoking rooms', 'Restaurant', 'Free parking', 'Beachfront', 'Bar']","<span class=""bui-u-sr-only"">
Original price
€ 600
Current price
€ 552
</span>",22 m²,['Pets\n\n\nPets are not allowed.'],
Diagoras & Attalos Villas,"Fanes, Fánai, 85106, Greece",9.0Wonderful 10 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Beachfront', 'Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
CAD 3,461
</span>",120 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",4
AF Lindia Nature Design Hotel,"Lindos, Lindos, 85107, Greece",9.8Exceptional 92 reviews,"['Free parking', 'Non-smoking rooms', 'Free WiFi', 'Bar']","<span class=""bui-u-sr-only"">
Price
PKR 799,495
</span>",45 m²,['Pets\n\n\nPets are not allowed.'],
Camelot Traditional & Classic Hotel,"Themistokleous 18 str. Old Town, Rhodes Town, 85100, Greece",8.8Excellent 52 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Room service', 'Restaurant', 'Beachfront', 'Free WiFi', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Price
$1,030
</span>",215 feet²,['Pets\n\n\nPets are not allowed.'],
Pension Annoula,"Archangelos, Archangelos, 85102, Greece",9.2Wonderful 42 reviews,"['Non-smoking rooms', 'Free WiFi', 'Room service', 'Free parking', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 270
</span>",,['Pets\n\n\nPets are not allowed.'],3
Electra Palace Rhodes - Premium All Inclusive,"Trianta Beach, Ialysos, 85101, Greece",8.5Very Good 393 reviews,"['3 swimming pools', 'Non-smoking rooms', 'Spa', 'Fitness center', 'Free parking', 'Room service', 'Beachfront', 'Bar', 'Private beach area', 'Excellent Breakfast']","<span class=""bui-u-sr-only"">
Original price
TL 52,160
Current price
TL 47,987
</span>",25 m²,['Pets\n\n\nPets are not allowed.'],5
Apostolis Hotel Apartments,"Pefki, Pefki, 85107, Greece",7.2Good 96 reviews,"['Non-smoking rooms', 'Free parking', 'Restaurant', 'Free WiFi', 'Family rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
$270
</span>",269 feet²,['Pets\n\n\nPets are not allowed.'],
Nymph,"Salakos, Sálakos, 85106, Greece",8.8Excellent 84 reviews,"['Non-smoking rooms', 'Free WiFi', 'Free parking', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 282
</span>",20 m²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",3
Amira Hotel Rhodes,"3 klm Rhodes-Kallithea Avenue, Rhodes Town, 85100, Greece",6.9Pleasant 151 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Restaurant', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
€ 779
</span>",25 m²,['Pets\n\n\nFree!\nPets are allowed. No extra charges.'],3
Endless BLUE Lahania,"Paralia Lahania, Lachania, 85109, Greece",9.5Exceptional 38 reviews,"['Non-smoking rooms', 'Beachfront', 'Facilities for disabled guests', 'Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
CAD 822
</span>",42 m²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Naillac Elite Suites,"Πλατεία Γαβριήλ Χαρίτου 7, Rhodes Town, 85100, Greece",10Exceptional 2 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free WiFi', 'Room service', 'Restaurant', 'Family rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 1,120
</span>",32 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Patricia Studios,"National Road Rodos-Lindos, Faliraki, 85105, Greece",8.6Excellent 106 reviews,"['Free parking', 'Airport shuttle', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
$371
</span>",215 feet²,['Pets\n\n\nPets are not allowed.'],
Gennadi Holiday Home,"Epar.Od. Pilonas-Katavias 10, Gennadi, 85109, Greece",10Exceptional 1 review,"['Non-smoking rooms', 'Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
CAD 1,038
</span>",55 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Marieta-Giannis,"Faliraki, Faliraki, 85105, Greece",8.9Excellent 202 reviews,"['Free WiFi', 'Non-smoking rooms', 'Free parking', 'Bar', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 363
</span>",18 m²,['Pets\n\n\nPets are not allowed.'],3
Rhodes City Center Suite,"4 Iroon Politechniou, Rhodes Town, 85131, Greece",9.5Exceptional 4 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Family rooms', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
$1,359
</span>",721 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Rodi,"Minoos Medieval Town, Rhodes Town, 85131, Greece",9.7Exceptional 127 reviews,"['Non-smoking rooms', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
$928
</span>",258 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 7:00 AM.', 'Pets\n\n\nPets are not allowed.']",
Lindos Del Mar Suites - Adults Only,"Reception area of Lindos, Lindos, 85107, Greece",8.9Excellent 132 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Original price
CHF 1,054
Current price
CHF 896
</span>",45 m²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",3
Cozy Summer Home in the woods - Rhodes,"andrea karkavitsa sgourou, Asgourou, 85100, Greece",9.2Wonderful 5 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 760
Current price
€ 702
</span>",122 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 5:00 PM.', 'Pets\n\n\nPets are not allowed.']",3
Mystic Hotel - Adults only,"Thoukididou 5, Rhodes Town, 85100, Greece",9.6Exceptional 112 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Bar', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 830
</span>",25 m²,['Pets\n\n\nPets are not allowed.'],
Olga Studios,"Faliraki Center, Faliraki, 85100, Greece",9.3Wonderful 26 reviews,"['Non-smoking rooms', 'Free WiFi', 'Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
€ 510
</span>",25 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 10:00 PM and 9:00 AM.', 'Pets\n\n\nPets are not allowed.']",3
Merryland Studios & Apartments,"12 Marathonos (behind Kremasti's Lyceum), Kremasti, 85104, Greece",8.5Very Good 84 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
RUB 23,020
</span>",25 m²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",3
Cook's Club Ialysos Rhodes,"Avenue Iraklidon, Ialysos, 85101, Greece",8.9Excellent 147 reviews,"['Outdoor swimming pool', 'Free WiFi', 'Airport shuttle', 'Free parking', 'Non-smoking rooms', 'Fitness center', 'Room service', 'Facilities for disabled guests', 'Bar', 'Breakfast']",,,['Pets\n\n\nPets are not allowed.'],
Lindos Portes Suites - Adults Only,"Krana, Lindos, 85107, Greece",8.4Very Good 131 reviews,"['Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi']","<span class=""bui-u-sr-only"">
Original price
$753
Current price
$663
</span>",301 feet²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",
Domna Studios,"Lindos, Lindos, 85107, Greece",9.2Wonderful 87 reviews,"['Free parking', 'Airport shuttle', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
$782
</span>",215 feet²,['Pets\n\n\nPets are not allowed.'],
