name,location,reviews,facilities,price,size,rules,stars,link
Sagma Beach Rooms,"Perissa Beach, Perissa, 84700, Greece",7.8Good 278 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Free WiFi', 'Beachfront', 'Family rooms', 'Excellent Breakfast']","<span class=""bui-u-sr-only"">
Price
CAD 1,237
</span>",18 m²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/magma-rooms.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=1513&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=391&sr_order=popularity&srpvid=15857780aedf02f7&srepoch=1685897987&all_sr_blocks=141561605_336109295_2_1_0&highlighted_blocks=141561605_336109295_2_1_0&matching_block_id=141561605_336109295_2_1_0&sr_pri_blocks=141561605_336109295_2_1_0__86100&from=searchresults#hotelTmpl
Petri Suites,"Perivolos, Perivolos, 84703, Greece",8.9Excellent 155 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Room service', 'Restaurant', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
₪ 7,683
</span>",26 m²,['Pets\n\n\nPets are not allowed.'],,https://www.booking.com/hotel/gr/petri-suites.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=1513&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=392&sr_order=popularity&srpvid=15857780aedf02f7&srepoch=1685897987&all_sr_blocks=337025301_129719929_2_1_0&highlighted_blocks=337025301_129719929_2_1_0&matching_block_id=337025301_129719929_2_1_0&sr_pri_blocks=337025301_129719929_2_1_0__273300&from=searchresults#hotelTmpl
Santorini Mesotopos,"Fira, Fira, 84700, Greece",7.8Good 401 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Terrace']","<span class=""bui-u-sr-only"">
Original price
RUB 135,506
Current price
RUB 108,405
</span>",35 m²,"['Quiet hours\n\n\nGuests need be quiet between 10:00 PM and 7:00 AM.', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/mesotopos.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=1513&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=393&sr_order=popularity&srpvid=15857780aedf02f7&srepoch=1685897987&all_sr_blocks=29817907_88563566_0_0_0&highlighted_blocks=29817907_88563566_0_0_0&matching_block_id=29817907_88563566_0_0_0&sr_pri_blocks=29817907_88563566_0_0_0__124620&from=searchresults#hotelTmpl
White Harmony Suites,"Megalochori street, Megalochori, 84700, Greece",9.8Exceptional 147 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Free WiFi', 'Family rooms', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 2,703
</span>",40 m²,['Pets\n\n\nPets are not allowed.'],4,https://www.booking.com/hotel/gr/white-harmony-suites.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=1513&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=394&sr_order=popularity&srpvid=15857780aedf02f7&srepoch=1685897987&all_sr_blocks=324434402_114735623_2_1_0&highlighted_blocks=324434402_114735623_2_1_0&matching_block_id=324434402_114735623_2_1_0&sr_pri_blocks=324434402_114735623_2_1_0__270300&from=searchresults#hotelTmpl
Vineyard Exclusive Suites,"Akrotiri Santorini 2, Akrotiri, 84700, Greece",9.7Exceptional 71 reviews,"['Free parking', 'Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Family rooms', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
₹ 457,665
Current price
₹ 231,578
</span>",40 m²,['Pets\n\n\nPets are not allowed.'],4,https://www.booking.com/hotel/gr/vineyard-villa.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=1513&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=395&sr_order=popularity&srpvid=15857780aedf02f7&srepoch=1685897987&all_sr_blocks=182011004_91499903_2_1_0&highlighted_blocks=182011004_91499903_2_1_0&matching_block_id=182011004_91499903_2_1_0&sr_pri_blocks=182011004_91499903_2_1_0__262310&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Seascape Villa by Caldera Houses,"unnamed road, Imerovigli, 84700, Greece",9.0Wonderful 20 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Family rooms', 'Terrace', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
CAD 5,420
</span>",41 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/seascape-villa-by-caldera-houses-imerovigli.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=1513&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=396&sr_order=popularity&srpvid=15857780aedf02f7&srepoch=1685897987&all_sr_blocks=431533701_129737646_2_1_0&highlighted_blocks=431533701_129737646_2_1_0&matching_block_id=431533701_129737646_2_1_0&sr_pri_blocks=431533701_129737646_2_1_0__345773&from=searchresults#hotelTmpl
Fomithea,"Main Street, Kamari, 84700, Greece",8.9Excellent 106 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
$1,378
</span>",,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/fomithea.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=1513&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=397&sr_order=popularity&srpvid=15857780aedf02f7&srepoch=1685897987&all_sr_blocks=17436512_88570402_0_1_0&highlighted_blocks=17436512_88570402_0_1_0&matching_block_id=17436512_88570402_0_1_0&sr_pri_blocks=17436512_88570402_0_1_0__132276&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Aerenia Luxury Suites,"KARTERADOS 1, Karterados, 84700, Greece",9.2Wonderful 126 reviews,"['Non-smoking rooms', 'Free WiFi', 'Airport shuttle', 'Family rooms', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Price
EGP 41,878
</span>",50 m²,['Pets\n\n\nPets are not allowed.'],3,https://www.booking.com/hotel/gr/aerenia-luxury-suites.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=1513&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=398&sr_order=popularity&srpvid=15857780aedf02f7&srepoch=1685897987&all_sr_blocks=528364405_189675163_2_1_0&highlighted_blocks=528364405_189675163_2_1_0&matching_block_id=528364405_189675163_2_1_0&sr_pri_blocks=528364405_189675163_2_1_0__116251&from=searchresults#hotelTmpl
Marina's Studios,"Perivolos, Perivolos, 84700, Greece",9.3Wonderful 185 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
6,458 zł
</span>",35 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 10:00 PM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/marinas-studios-perivolos.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=1513&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=399&sr_order=popularity&srpvid=15857780aedf02f7&srepoch=1685897987&all_sr_blocks=54338003_88570340_3_0_0&highlighted_blocks=54338003_88570340_3_0_0&matching_block_id=54338003_88570340_3_0_0&sr_pri_blocks=54338003_88570340_3_0_0__132228&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
270 Oias View,"Oia, Oia, 84702, Greece",9.6Exceptional 81 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Family rooms', 'Terrace']","<span class=""bui-u-sr-only"">
Price
$4,183
</span>",538 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",,https://www.booking.com/hotel/gr/270-oias-view.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=1513&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=400&sr_order=popularity&srpvid=15857780aedf02f7&srepoch=1685897987&all_sr_blocks=106678708_338280564_0_0_0&highlighted_blocks=106678708_338280564_0_0_0&matching_block_id=106678708_338280564_0_0_0&sr_pri_blocks=106678708_338280564_0_0_0__358800&from=searchresults#hotelTmpl
Erato Apartments,"Firostefani, Firostefani, 84700, Greece",8.7Excellent 185 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
CAD 1,601
</span>",30 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 7:00 AM.', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/erato-apartments-santorini.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=1513&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=401&sr_order=popularity&srpvid=a206778445f6036a&srepoch=1685897995&all_sr_blocks=28364105_88570021_0_0_0&highlighted_blocks=28364105_88570021_0_0_0&matching_block_id=28364105_88570021_0_0_0&sr_pri_blocks=28364105_88570021_0_0_0__111000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Sagma Beach Rooms,"Perissa Beach, Perissa, 84700, Greece",7.8Good 278 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Beachfront', 'Free parking', 'Free WiFi', 'Family rooms', 'Excellent Breakfast']","<span class=""bui-u-sr-only"">
Price
R$ 4,561
</span>",18 m²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/magma-rooms.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=1513&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=402&sr_order=popularity&srpvid=a206778445f6036a&srepoch=1685897995&all_sr_blocks=141561605_336109295_2_1_0&highlighted_blocks=141561605_336109295_2_1_0&matching_block_id=141561605_336109295_2_1_0&sr_pri_blocks=141561605_336109295_2_1_0__85800&from=searchresults#hotelTmpl
Petri Suites,"Perivolos, Perivolos, 84703, Greece",8.9Excellent 155 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Room service', 'Free WiFi', 'Restaurant', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
€ 2,733
</span>",26 m²,['Pets\n\n\nPets are not allowed.'],,https://www.booking.com/hotel/gr/petri-suites.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=1513&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=403&sr_order=popularity&srpvid=a206778445f6036a&srepoch=1685897995&all_sr_blocks=337025301_129719929_2_1_0&highlighted_blocks=337025301_129719929_2_1_0&matching_block_id=337025301_129719929_2_1_0&sr_pri_blocks=337025301_129719929_2_1_0__191100&from=searchresults#hotelTmpl
Santorini Mesotopos,"Fira, Fira, 84700, Greece",7.8Good 401 reviews,"['Outdoor swimming pool', 'Free WiFi', 'Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Terrace']","<span class=""bui-u-sr-only"">
Original price
€ 1,557
Current price
€ 1,246
</span>",35 m²,"['Quiet hours\n\n\nGuests need be quiet between 10:00 PM and 7:00 AM.', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/mesotopos.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=1513&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=404&sr_order=popularity&srpvid=a206778445f6036a&srepoch=1685897995&all_sr_blocks=29817907_88563566_0_0_0&highlighted_blocks=29817907_88563566_0_0_0&matching_block_id=29817907_88563566_0_0_0&sr_pri_blocks=29817907_88563566_0_0_0__124320&from=searchresults#hotelTmpl
Living Moments Villa Amersa,"Επαρχιακή Οδός Μεσαριάς-Αρχαίας Θήρας, Mesaria, 84700, Greece",,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
R$ 12,918
</span>",42 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/living-moments-villa-amersa.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=1513&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=405&sr_order=popularity&srpvid=a206778445f6036a&srepoch=1685897995&all_sr_blocks=1012061801_374009851_2_0_0&highlighted_blocks=1012061801_374009851_2_0_0&matching_block_id=1012061801_374009851_2_0_0&sr_pri_blocks=1012061801_374009851_2_0_0__243000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
White Harmony Suites,"Megalochori street, Megalochori, 84700, Greece",9.8Exceptional 147 reviews,"['Free parking', 'Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Family rooms', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Price
₹ 238,367
</span>",40 m²,['Pets\n\n\nPets are not allowed.'],4,https://www.booking.com/hotel/gr/white-harmony-suites.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=1513&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=406&sr_order=popularity&srpvid=a206778445f6036a&srepoch=1685897995&all_sr_blocks=324434402_114735623_2_1_0&highlighted_blocks=324434402_114735623_2_1_0&matching_block_id=324434402_114735623_2_1_0&sr_pri_blocks=324434402_114735623_2_1_0__270000&from=searchresults#hotelTmpl
Vineyard Exclusive Suites,"Akrotiri Santorini 2, Akrotiri, 84700, Greece",9.7Exceptional 71 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Free WiFi', 'Family rooms', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
$5,560
Current price
$3,058
</span>",431 feet²,['Pets\n\n\nPets are not allowed.'],,https://www.booking.com/hotel/gr/vineyard-villa.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=1513&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=407&sr_order=popularity&srpvid=a206778445f6036a&srepoch=1685897995&all_sr_blocks=182011004_91499903_2_1_0&highlighted_blocks=182011004_91499903_2_1_0&matching_block_id=182011004_91499903_2_1_0&sr_pri_blocks=182011004_91499903_2_1_0__285120&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Seascape Villa by Caldera Houses,"unnamed road, Imerovigli, 84700, Greece",9.0Wonderful 20 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Family rooms', 'Terrace', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
$5,039
Current price
$4,031
</span>",442 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/seascape-villa-by-caldera-houses-imerovigli.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=1513&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=408&sr_order=popularity&srpvid=a206778445f6036a&srepoch=1685897995&all_sr_blocks=431533701_129737646_2_1_0&highlighted_blocks=431533701_129737646_2_1_0&matching_block_id=431533701_129737646_2_1_0&sr_pri_blocks=431533701_129737646_2_1_0__375840&from=searchresults#hotelTmpl
Fomithea,"Main Street, Kamari, 84700, Greece",8.9Excellent 106 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
$1,378
</span>",,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/fomithea.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=1513&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=409&sr_order=popularity&srpvid=a206778445f6036a&srepoch=1685897995&all_sr_blocks=17436512_0_2_0_0&highlighted_blocks=17436512_0_2_0_0&matching_block_id=17436512_0_2_0_0&sr_pri_blocks=17436512_0_2_0_0__139757&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Aerenia Luxury Suites,"KARTERADOS 1, Karterados, 84700, Greece",9.2Wonderful 126 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Family rooms', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Original price
₪ 5,080
Current price
₪ 4,674
</span>",50 m²,['Pets\n\n\nPets are not allowed.'],3,https://www.booking.com/hotel/gr/aerenia-luxury-suites.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=1513&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=410&sr_order=popularity&srpvid=a206778445f6036a&srepoch=1685897995&all_sr_blocks=528364405_189675163_2_1_0&highlighted_blocks=528364405_189675163_2_1_0&matching_block_id=528364405_189675163_2_1_0&sr_pri_blocks=528364405_189675163_2_1_0__116251&from=searchresults#hotelTmpl
Sando Traditional Cave Villas with Jacuzzi and Sea view,"Βουρβούλος, Vourvoulos, 84700, Greece",9.5Exceptional 22 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Room service', 'Free WiFi', 'Family rooms', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
UYU 123,065
Current price
UYU 113,220
</span>",55 m²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",4,https://www.booking.com/hotel/gr/aelia-private-cave-villa-with-jacuzzi-and-sea-view.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=1513&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=411&sr_order=popularity&srpvid=a206778445f6036a&srepoch=1685897995&all_sr_blocks=723114802_309800563_2_2_0&highlighted_blocks=723114802_309800563_2_2_0&matching_block_id=723114802_309800563_2_2_0&sr_pri_blocks=723114802_309800563_2_2_0__272136&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
