name,location,reviews,facilities,price,size,rules,stars,link
Nature Friendly Palia Mandra,"Φαλατάδος Τήνος, Mési, 84200, Greece",9.2Wonderful 6 reviews,"['Free parking', 'Free WiFi', 'Room service', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
GEL 2,019
</span>",40 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are allowed on request. Charges may apply.']",,https://www.booking.com/hotel/gr/paliamandra.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-28&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=6771491c2d2a0218&srepoch=1685960633&all_sr_blocks=887649201_372700750_2_0_0&highlighted_blocks=887649201_372700750_2_0_0&matching_block_id=887649201_372700750_2_0_0&sr_pri_blocks=887649201_372700750_2_0_0__72000&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
villaV,"Επαρχιακή Οδός Τριαντάρου-Φαλατάδου, Triandáros, 84200, Greece",8.6Excellent 10 reviews,"['Outdoor swimming pool', 'Free parking', 'Non-smoking rooms', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
¥332,988
Current price
¥316,339
</span>",75 m²,['Pets\n\n\nPets are not allowed.'],,https://www.booking.com/hotel/gr/villav.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-28&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=6771491c2d2a0218&srepoch=1685960633&all_sr_blocks=848272601_351982713_4_0_0&highlighted_blocks=848272601_351982713_4_0_0&matching_block_id=848272601_351982713_4_0_0&sr_pri_blocks=848272601_351982713_4_0_0__222300&map_fdco=1&from=searchresults#hotelTmpl
Tinos Resort,"Agiou Charalampou Square, Tinos, 84200, Greece",9.4Wonderful 36 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Room service', 'Free WiFi', 'Family rooms', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
$2,188
</span>",980 feet²,['Pets\n\n\nPets are not allowed.'],,https://www.booking.com/hotel/gr/tinos-resort-tinos.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-28&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=6771491c2d2a0218&srepoch=1685960633&all_sr_blocks=38304505_279841603_2_2_0&highlighted_blocks=38304505_279841603_2_2_0&matching_block_id=38304505_279841603_2_2_0&sr_pri_blocks=38304505_279841603_2_2_0__205200&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Pension Selenti,"Gkizi, Tinos, 84200, Greece",8.3Very Good 91 reviews,"['Free WiFi', 'Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
€ 402
</span>",20 m²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 5:00 PM.', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/pansion-selente-pension-selenti.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-28&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=6771491c2d2a0218&srepoch=1685960633&all_sr_blocks=333306014_206475362_2_0_0&highlighted_blocks=333306014_206475362_2_0_0&matching_block_id=333306014_206475362_2_0_0&sr_pri_blocks=333306014_206475362_2_0_0__40200&map_fdco=1&from=searchresults#hotelTmpl
Anemos,"Agios Ioannis, Agios Ioannis, 84200, Greece",9.3Wonderful 30 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Price
UAH 79,222
</span>",100 m²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are allowed on request. Charges may apply.']",4,https://www.booking.com/hotel/gr/anemos-agios-ioannis.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-28&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=6771491c2d2a0218&srepoch=1685960633&all_sr_blocks=132756404_335597519_2_2_0&highlighted_blocks=132756404_335597519_2_2_0&matching_block_id=132756404_335597519_2_2_0&sr_pri_blocks=132756404_335597519_2_2_0__200000&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
En Plo,"Agios Romanos, Agios Romanos, 84200, Greece",9.2Wonderful 88 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Beachfront', 'Family rooms', 'Private beach area', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
CAD 1,661
</span>",65 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],3,https://www.booking.com/hotel/gr/en-plo-tinos.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-28&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=6771491c2d2a0218&srepoch=1685960633&all_sr_blocks=44386603_326836307_4_2_0&highlighted_blocks=44386603_326836307_4_2_0&matching_block_id=44386603_326836307_4_2_0&sr_pri_blocks=44386603_326836307_4_2_0__115400&map_fdco=1&from=searchresults#hotelTmpl
Standing Stone,"Kionia, Kionia, 84200, Greece",9.1Wonderful 21 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
CAD 1,154
</span>",46 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/standing-stone.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-28&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=6771491c2d2a0218&srepoch=1685960633&all_sr_blocks=45851103_335567429_4_0_0&highlighted_blocks=45851103_335567429_4_0_0&matching_block_id=45851103_335567429_4_0_0&sr_pri_blocks=45851103_335567429_4_0_0__80000&map_fdco=1&from=searchresults#hotelTmpl
Flisvos Apartments,"Trion Ierarchon 2, Tinos, 84200, Greece",9.3Wonderful 146 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
CAD 923
</span>",45 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 7:00 AM.', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/tinos-port.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-28&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=6771491c2d2a0218&srepoch=1685960633&all_sr_blocks=337660101_169683666_2_0_0&highlighted_blocks=337660101_169683666_2_0_0&matching_block_id=337660101_169683666_2_0_0&sr_pri_blocks=337660101_169683666_2_0_0__62080&map_fdco=1&from=searchresults#hotelTmpl
Aeolus studio,"κεντρο σκαλαδος Σκαλαδος, Skaládhos, 84200, Greece",8.3Very Good 19 reviews,['Free WiFi'],"<span class=""bui-u-sr-only"">
Price
SAR 1,931
</span>",25 m²,['Pets\n\n\nPets are not allowed.'],3,https://www.booking.com/hotel/gr/aeolus-studio.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-28&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=6771491c2d2a0218&srepoch=1685960633&all_sr_blocks=324047604_180121635_2_0_0&highlighted_blocks=324047604_180121635_2_0_0&matching_block_id=324047604_180121635_2_0_0&sr_pri_blocks=324047604_180121635_2_0_0__48000&map_fdco=1&from=searchresults#hotelTmpl
Living Theros Luxury Suites,"KARDIANI, Kardiani, 84200, Greece",9.5Exceptional 95 reviews,"['Non-smoking rooms', 'Free WiFi', 'Room service', 'Family rooms', 'Tea/Coffee Maker in All Rooms']","<span class=""bui-u-sr-only"">
Original price
$1,508
Current price
$1,206
</span>",301 feet²,['Pets\n\n\nPets are not allowed.'],,https://www.booking.com/hotel/gr/living-theros-luxury-suites.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-28&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=6771491c2d2a0218&srepoch=1685960633&all_sr_blocks=339147409_369960673_2_1_0&highlighted_blocks=339147409_369960673_2_1_0&matching_block_id=339147409_369960673_2_1_0&sr_pri_blocks=339147409_369960673_2_1_0__112680&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Parathyro Sto Aigaio 1,"Lintaria, Tinos, 84200, Greece",9.2Wonderful 134 reviews,"['Free WiFi', 'Non-smoking rooms', 'Airport shuttle (free)', 'Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 642
Current price
€ 591
</span>",45 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",3,https://www.booking.com/hotel/gr/parathyro-sto-aigaio-1.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-28&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=6771491c2d2a0218&srepoch=1685960633&all_sr_blocks=56983802_95560874_0_0_0&highlighted_blocks=56983802_95560874_0_0_0&matching_block_id=56983802_95560874_0_0_0&sr_pri_blocks=56983802_95560874_0_0_0__64200&map_fdco=1&from=searchresults#hotelTmpl
Maison Simone with private heated infinity pool & spectacular sea view,"Lia 1, Agios Sostis, 84200, Greece",10Exceptional 5 reviews,"['Outdoor swimming pool', 'Free WiFi', 'Non-smoking rooms', 'Free parking', 'Beachfront', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
€ 4,750
</span>",230 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 6:00 PM.', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",,https://www.booking.com/hotel/gr/maison-simone.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-28&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=6771491c2d2a0218&srepoch=1685960633&all_sr_blocks=242851801_369384366_10_0_0&highlighted_blocks=242851801_369384366_10_0_0&matching_block_id=242851801_369384366_10_0_0&sr_pri_blocks=242851801_369384366_10_0_0__475000&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
