name,location,reviews,facilities,price,size,rules,stars
Agrari Bo Suites,"Agrari Mykonos, Agrari, 84600, Greece",9.0Wonderful 191 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Room service', 'Facilities for disabled guests', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$3,243
</span>",484 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",
Gorgeous Studio In Cycladic Architecture Overlooking The Aegean,"Titanon, Houlakia, 84600, Greece",9.2Wonderful 18 reviews,"['Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
CAD 3,305
</span>",55 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",3
Villa Margarita,"Megali Ammos, Mikonos, 84600, Greece",9.7Exceptional 252 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Room service', 'Free parking', 'Free WiFi', 'Family rooms', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 1,983
Current price
€ 1,825
</span>",45 m²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 12:00 AM and 8:00 AM.', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",4
Rania Apartments Sea View,"Mponi 2, Mikonos, 84600, Greece",8.4Very Good 447 reviews,"['Free parking', 'Non-smoking rooms', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
₹ 158,382
</span>",20 m²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",3
Colours of Mykonos Luxury Residences & Suites,"Psarou, Psarou, 84600, Greece",8.9Excellent 122 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Room service', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
CAD 6,509
Current price
CAD 5,207
</span>",22 m²,['Pets\n\n\nPets are allowed on request. Charges may apply.'],4
Oniropetra Apartments Mykonos,"Plintri, Plintri, 84600, Greece",8.8Excellent 86 reviews,"['Free parking', 'Free WiFi', 'Airport shuttle', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
PEN 10,970
</span>",48 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Crystal Suites,"Amygdalidi, Mikonos, 84600, Greece",9.0Wonderful 215 reviews,"['Outdoor swimming pool', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$2,239
</span>",301 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 5:00 PM.', 'Pets\n\n\nPets are not allowed.']",
Feel Breeze,"Vrisi, Mikonos, 84600, Greece",9.2Wonderful 262 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Room service', 'Free WiFi', 'Family rooms', '24-hour front desk', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 2,491
Current price
€ 2,016
</span>",30 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 12:00 AM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",3
Tagoo Black Mykonos,"Tagoo, Mikonos, 84600, Greece",8.8Excellent 119 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Room service', 'Restaurant', 'Free WiFi', '24-hour front desk', 'Bar', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Original price
¥1,178,266
Current price
¥977,961
</span>",25 m²,['Pets\n\n\nFree!\nPets are allowed. No extra charges.'],
Mykonian Iros Suites & Villas,"Kalafatis, Kalo Livadi, 84600, Greece",8.7Excellent 140 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Facilities for disabled guests', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$2,100
</span>",183 feet²,"['Smoking\n\nSmoking is not allowed.', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 7:00 AM.', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",
M-Vibes Mykonos Suites,"Καλαφάτη, Greece, Kalafatis, 84600, Greece",9.6Exceptional 149 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
$1,741
</span>",161 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 9:00 AM.', 'Pets\n\n\nPets are not allowed.']",
Apiro Mykonos,"Παραλια Μεγαλη Αμμος Μυκονος, Mikonos, 84600, Greece",8.7Excellent 391 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Room service', 'Beachfront', 'Free WiFi', 'Family rooms', 'Bar', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Price
$3,974
</span>",377 feet²,['Pets\n\n\nPets are not allowed.'],
Ftelia Breeze,"Klouvas 100 Klouvas, Klouvas, 84600, Greece",7.5Good 87 reviews,"['Outdoor swimming pool', 'Free WiFi', 'Free parking']","<span class=""bui-u-sr-only"">
Original price
€ 1,620
Current price
€ 1,490
</span>",38 m²,['Pets\n\n\nPets are not allowed.'],
Andronikos Hotel,"Main Street, Mikonos, 84600, Greece",9.5Exceptional 221 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Fitness center', 'Spa', 'Room service', 'Restaurant', 'Bar', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Original price
$3,759
Current price
$3,195
</span>",237 feet²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],
Belvedere Mykonos - Main Hotel,"School Of Fine Arts District, Mikonos, 84600, Greece",7.9Good 116 reviews,"['Outdoor swimming pool', 'Free parking', 'Non-smoking rooms', 'Room service', 'Restaurant', 'Spa', 'Fitness center', 'Free WiFi', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
₹ 329,609
</span>",23 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],5
Tagoo Bay,"Ταγκού, Tagou, 84600, Greece",8.4Very Good 19 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$2,317
</span>",269 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Adama Mykonos Boutique Hotel,"Mykonos Airport, Mikonos, 84600, Greece",9.2Wonderful 309 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Room service', 'Restaurant', 'Free WiFi', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
$2,722
</span>",253 feet²,['Pets\n\n\nPets are not allowed.'],
Livin Mykonos Hotel,"Drafaki, Mikonos, 84600, Greece",8.3Very Good 112 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Room service', 'Free parking', 'Restaurant', '24-hour front desk', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 2,422
Current price
€ 2,228
</span>",19 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],
Kosmoplaz Beach Hotel,"Main Street, Platis Gialos, 84600, Greece",8.6Excellent 392 reviews,"['Outdoor swimming pool', 'Airport shuttle', 'Non-smoking rooms', 'Fitness center', 'Free parking', 'Beachfront', 'Free WiFi', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 3,279
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],4
Portobello Boutique Hotel,"Kaminaki, Mikonos, 84600, Greece",9.4Wonderful 158 reviews,"['Non-smoking rooms', 'Free parking', 'Room service', 'Free WiFi', 'Family rooms', '24-hour front desk', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Original price
RUB 481,335
Current price
RUB 433,201
</span>",32 m²,['Pets\n\n\nPets are not allowed.'],4
Mykonos Eight,"Αργύραινα, Mikonos, 84600, Greece",9.2Wonderful 223 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Room service', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$1,856
</span>",248 feet²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 5:00 PM.', 'Pets\n\n\nPets are not allowed.']",
Irene's Residence,"Argyraina, Mikonos, 84600, Greece",9.0Wonderful 213 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Room service', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
£2,044
</span>",269 feet²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 9:00 AM.', 'Pets\n\n\nPets are not allowed.']",3
Adama Mykonos Boutique Hotel,"Mykonos Airport, Mikonos, 84600, Greece",9.2Wonderful 309 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Room service', 'Restaurant', 'Free parking', 'Free WiFi', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
£2,196
</span>",253 feet²,['Pets\n\n\nPets are not allowed.'],4
Livin Mykonos Hotel,"Drafaki, Mikonos, 84600, Greece",8.3Very Good 112 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Room service', 'Restaurant', 'Free WiFi', '24-hour front desk', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
$2,388
</span>",205 feet²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],
Kosmoplaz Beach Hotel,"Main Street, Platis Gialos, 84600, Greece",8.6Excellent 392 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Fitness center', 'Beachfront', 'Free parking', 'Free WiFi', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Price
$3,117
</span>",215 feet²,['Pets\n\n\nPets are not allowed.'],
Portobello Boutique Hotel,"Kaminaki, Mikonos, 84600, Greece",9.4Wonderful 158 reviews,"['Non-smoking rooms', 'Free parking', 'Room service', 'Free WiFi', 'Family rooms', '24-hour front desk', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Original price
$5,920
Current price
$5,328
</span>",344 feet²,['Pets\n\n\nPets are not allowed.'],
Mykonos Azure,"Άγιος Λάζαρος, Psarou, 84600, Greece",9.0Wonderful 135 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
$2,027
</span>",366 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Mykonos Eight,"Αργύραινα, Mikonos, 84600, Greece",9.2Wonderful 223 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Room service', 'Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 1,989
Current price
€ 1,830
</span>",23 m²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 5:00 PM.', 'Pets\n\n\nPets are not allowed.']",3
Irene's Residence,"Argyraina, Mikonos, 84600, Greece",9.0Wonderful 213 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free WiFi', 'Room service', 'Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
€ 2,379
</span>",25 m²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 9:00 AM.', 'Pets\n\n\nPets are not allowed.']",3
Hotel Charissi,"Vrissi, Mikonos, 84600, Greece",9.0Wonderful 142 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Facilities for disabled guests', 'Room service', 'Free parking', '24-hour front desk', 'Bar']","<span class=""bui-u-sr-only"">
Price
7,231 zł
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],3
Boheme Beach Houses,"Elia, Mykonos, Elia Beach, 84600, Greece",9.1Wonderful 53 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Free WiFi', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
CAD 5,061
Current price
CAD 4,049
</span>",45 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",4
San Antonio Summerland,"ΑΜΥΓΔΑΛΙΔΙ, Mikonos, 84600, Greece",8.8Excellent 582 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Fitness center', 'Restaurant', 'Room service', 'Free parking', 'Bar', 'Wonderful Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 2,718
</span>",28 m²,['Pets\n\n\nPets are allowed on request. Charges may apply.'],4
Eden View Suites & Villas,"Paradise Beach, Paradise Beach, 84600, Greece",9.4Wonderful 130 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
$10,614
Current price
$8,491
</span>",301 feet²,"['Smoking\n\nSmoking is not allowed.', 'Quiet hours\n\n\nGuests need be quiet between 12:00 AM and 8:00 AM.', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",
NAMASTE BOUTIQUE APARTMENTS,"Μυκονος Τουρλος, Tourlos, 84600, Greece",9.6Exceptional 41 reviews,"['Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
¥480,833
Current price
¥456,792
</span>",65 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 9:00 AM.', 'Pets\n\n\nPets are not allowed.']",3
Aether Boutique Stay,"Glastros, Glastros, 84600, Greece",9.5Exceptional 122 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Original price
¥279,512
Current price
¥265,537
</span>",21 m²,['Pets\n\n\nPets are not allowed.'],
Tharroe of Mykonos Boutique Hotel,"Main Street, Mikonos, 84600, Greece",8.8Excellent 120 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Spa', 'Fitness center', 'Room service', 'Free parking', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Exceptional Breakfast']","<span class=""bui-u-sr-only"">
Price
CAD 3,561
</span>",28 m²,['Pets\n\n\nPets are allowed. Charges may apply.'],5
Sea Wind Apartments,"Agios Stefanos Area, behind Alkistis hotel, Agios Stefanos, 84600, Greece",9.4Wonderful 174 reviews,"['Airport shuttle', 'Non-smoking rooms', 'Free parking', 'Beachfront', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
€ 1,920
</span>",26 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 7:00 AM.', 'Pets\n\n\nPets are not allowed.']",4
Marina Sunset View Mykonos,"Old port Tagoo Kaminaki, Mikonos, 84600, Greece",10Exceptional 2 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Family rooms', 'Tea/Coffee Maker in All Rooms']","<span class=""bui-u-sr-only"">
Price
$3,000
</span>",205 feet²,['Pets\n\n\nFree!\nPets are allowed. No extra charges.'],
Petasos Beach Resort & Spa - Small Luxury Hotels of the World,"84600, Platis Gialos, 84600, Greece",8.9Excellent 204 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Spa', 'Fitness center', 'Airport shuttle', 'Room service', 'Free parking', 'Restaurant', 'Bar', 'Private beach area']","<span class=""bui-u-sr-only"">
Price
PEN 13,653
</span>",25 m²,['Pets\n\n\nPets are not allowed.'],4
KLIDON Dreamy Living Suites,"Vrisi, Mikonos, 84600, Greece",9.8Exceptional 114 reviews,"['Free parking', 'Airport shuttle', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
$2,433
</span>",377 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Mykonos Panormos Villas,"Panormos Mykonos, Mykonos, 84600, Greece",7.4Good 42 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Beachfront', 'Airport shuttle', 'Free parking', 'Room service', 'Free WiFi', 'Family rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
₪ 15,146
</span>",35 m²,['Pets\n\n\nPets are allowed on request. Charges may apply.'],3
Mykonos Moussa,"MYKONOS Moussa Suits Αγιος Ιωάννης Διακοφτης, Agios Ioannis Mykonos, 84600, Greece",9.7Exceptional 192 reviews,"['Airport shuttle (free)', 'Non-smoking rooms', 'Free parking', 'Room service', 'Beachfront', 'Free WiFi', 'Family rooms', 'Private beach area']","<span class=""bui-u-sr-only"">
Price
€ 3,234
</span>",35 m²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",4
Mykonos Moussa,"MYKONOS Moussa Suits Αγιος Ιωάννης Διακοφτης, Agios Ioannis Mykonos, 84600, Greece",,,,,[],
Mazera Boutique Hotel,"Foumia 1, Mikonos, 84600, Greece",8.8Excellent 197 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle (free)', 'Free WiFi', 'Tea/Coffee Maker in All Rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
$1,710
</span>",215 feet²,['Pets\n\n\nPets are not allowed.'],
Town Mansion,"Agiou Spiridonos, Mikonos, 84600, Greece",9.6Exceptional 29 reviews,"['Non-smoking rooms', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 2,811
Current price
€ 2,586
</span>",30 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3
Nasta Villa & Suites Intentional Living Mykonos,"Panormos, Mykonos, Mikonos, 84600, Greece",10Exceptional 9 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Room service', 'Facilities for disabled guests', 'Fitness center', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 4,470
</span>",32 m²,['Pets\n\n\nPets are not allowed.'],
Calistus Mykonos,"Mykonos New Port, Mikonos, 84600, Greece",9.8Exceptional 14 reviews,"['Outdoor swimming pool', 'Free parking', 'Non-smoking rooms', 'Room service', 'Airport shuttle', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
₹ 257,437
</span>",24 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",4
Kalimera Appartament,"Mykonos, Mikonos, 84600, Greece",7.3Good 81 reviews,"['Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
PYG 12,133,292
</span>",35 m²,['Pets\n\n\nFree!\nPets are allowed. No extra charges.'],3
Ryous Mykonos,"Mattheou Andronikou 4, Mikonos, 84600, Greece",9.2Wonderful 78 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Tea/Coffee Maker in All Rooms']","<span class=""bui-u-sr-only"">
Price
¥300,903
</span>",28 m²,['Pets\n\n\nPets are not allowed.'],
Myconian Utopia Relais & Chateaux,"Elia Beach , Elia Beach, 84600, Greece",9.1Wonderful 120 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Spa', 'Fitness center', 'Airport shuttle', 'Room service', 'Free parking', 'Bar', 'Private beach area', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
$4,312
</span>",269 feet²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],
Rhenia Hotel,"P.O.Box 10, Tourlos, 84600, Greece",8.8Excellent 162 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
$2,793
</span>",237 feet²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],
Eleni's Village Suites,"Klouvas, Klouvas, 84600, Greece",8.5Very Good 424 reviews,"['Free parking', 'Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
₹ 122,664
</span>",35 m²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",3
Happy Apartments Mykonos,"Taxiarxis, Klouvas, 84600, Greece",8.6Excellent 171 reviews,"['2 swimming pools', 'Free parking', 'Non-smoking rooms', 'Fitness center', 'Free WiFi', 'Airport shuttle']","<span class=""bui-u-sr-only"">
Price
EGP 61,743
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],
Paolas Τown Boutique Hotel,"Mykonos City, Mikonos, 84600, Greece",7.9Good 488 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Room service', 'Free WiFi', 'Family rooms', '24-hour front desk', 'Bar', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Original price
£3,282
Current price
£3,021
</span>",269 feet²,['Pets\n\n\nPets are not allowed.'],4
Kouros Hotel & Suites,"Main Street, Mikonos, 84600, Greece",8.3Very Good 146 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Spa', 'Free parking', 'Room service', 'Facilities for disabled guests', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 6,480
</span>",35 m²,['Pets\n\n\nFree!\nPets are allowed. No extra charges.'],5
Riva Suites,"Palio Limani Mykonou, Mikonos, 84600, Greece",9.2Wonderful 129 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Room service', 'Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Original price
CAD 5,121
Current price
CAD 4,353
</span>",25 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 12:00 AM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",4
White Stone Mykonos,"Κορφος Μυκονος, Agios Ioannis Mykonos, 84600, Greece",9.5Exceptional 2 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Airport shuttle', 'Room service', 'Restaurant', 'Free parking', 'Free WiFi', 'Family rooms', 'Tea/Coffee Maker in All Rooms']","<span class=""bui-u-sr-only"">
Price
$2,606
</span>",323 feet²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],
Magic View Suites Mykonos,"Kaminaki , Mikonos, 84600, Greece",9.0Wonderful 139 reviews,"['Free WiFi', 'Non-smoking rooms', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
€ 1,923
</span>",,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",4
Sharm Hotel Mykonos,"Amygdalidi, Mikonos, 84600, Greece",,"['Outdoor swimming pool', 'Free WiFi', 'Airport shuttle', 'Non-smoking rooms', 'Fitness center', 'Facilities for disabled guests', 'Free parking', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 2,933
</span>",20 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],4
Mykonos Secret Spot,"Argyrena, Mikonos, 84600, Greece",9.8Exceptional 259 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$1,544
</span>",269 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",
Queen Boutique Suites,"Mykonos Airport, Mikonos, 84600, Greece",9.3Wonderful 169 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Room service', 'Free WiFi', 'Family rooms', 'Bar', 'Very Good Breakfast']","<span class=""bui-u-sr-only"">
Original price
MXN 50,235
Current price
MXN 46,216
</span>",45 m²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",4
"Mykonos Riviera Hotel & Spa, a member of Small Luxury Hotels of the World","Tourlos Tourlos, Tourlos, 84600, Greece",9.6Exceptional 206 reviews,"['2 swimming pools', 'Non-smoking rooms', 'Free parking', 'Fitness center', 'Room service', 'Spa', 'Airport shuttle', 'Restaurant', 'Free WiFi', 'Bar']","<span class=""bui-u-sr-only"">
Price
AED 18,266
</span>",39 m²,['Pets\n\n\nPets are not allowed.'],5
Agia Anna on the beach,"Agia Anna, Paraga, 84600, Greece",9.0Wonderful 86 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Room service', 'Restaurant', 'Spa', 'Beachfront', 'Free WiFi', 'Bar', 'Private beach area']","<span class=""bui-u-sr-only"">
Price
$3,218
</span>",183 feet²,['Pets\n\n\nPets are not allowed.'],
Octopus Blue,"Sotiros 12 Cho, Mikonos, 84600, Greece",9.6Exceptional 56 reviews,"['Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
$2,317
</span>",269 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Le Ciel Suites & Villas,"Glastros, Mikonos, 84600, Greece",9.8Exceptional 8 reviews,"['Outdoor swimming pool', 'Free WiFi', 'Free parking', 'Family rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
€ 30,000
</span>",,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Anemones Sea View,"Αγιος Βασιλειος Μυκονος, Mikonos, 84600, Greece",8.0Very Good 149 reviews,"['Free WiFi', 'Airport shuttle', 'Non-smoking rooms']",,,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",
Villa Evi Mykonos,"Mykonos City , Mikonos, 84600, Greece",9.2Wonderful 101 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Room service', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
$2,606
</span>",269 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",
