name,location,reviews,facilities,price,size,rules,stars,link
"Apartments Aposperitis, Drosia","Axós, 74054, Greece",,"['Outdoor swimming pool', 'Free WiFi', 'Free parking']","<span class=""bui-u-sr-only"">
Original price
€ 755
Current price
€ 560
</span>",40 m²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are allowed on request. Charges may apply.']",3,https://www.booking.com/hotel/gr/apartments-aposperitis-drosia.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=258&sr_order=popularity&nflt=pri%3D2%3Bclass%3D3%3Bht_id%3D201&srpvid=88937736506a0019&srepoch=1685897838&all_sr_blocks=841448802_366434778_4_0_0&highlighted_blocks=841448802_366434778_4_0_0&matching_block_id=841448802_366434778_4_0_0&sr_pri_blocks=841448802_366434778_4_0_0__55660&from=searchresults#hotelTmpl
BOGGI,"Γούδουρας, Goúdhouros, 72059, Greece",8.4Very Good 20 reviews,"['Free WiFi', 'Free parking', 'Room service', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 359
Current price
€ 330
</span>",30 m²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 12:00 AM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/boggi.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=259&sr_order=popularity&nflt=pri%3D2%3Bclass%3D3%3Bht_id%3D201&srpvid=88937736506a0019&srepoch=1685897838&all_sr_blocks=719526401_308017284_2_0_0&highlighted_blocks=719526401_308017284_2_0_0&matching_block_id=719526401_308017284_2_0_0&sr_pri_blocks=719526401_308017284_2_0_0__30360&from=searchresults#hotelTmpl
Nature House,"Tria Monastiria, Tria Monastiria, 74100, Greece",9.0Wonderful 1 review,"['Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi']","<span class=""bui-u-sr-only"">
Original price
MXN 9,619
Current price
MXN 8,850
</span>",28 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/nature-house-rethumno-kretes.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=260&sr_order=popularity&nflt=pri%3D2%3Bclass%3D3%3Bht_id%3D201&srpvid=88937736506a0019&srepoch=1685897838&all_sr_blocks=841596601_350899200_2_0_0&highlighted_blocks=841596601_350899200_2_0_0&matching_block_id=841596601_350899200_2_0_0&sr_pri_blocks=841596601_350899200_2_0_0__47196&from=searchresults#hotelTmpl
Marathi Panorama Rooms,"Marathi Akrotiri, Marathi, 73100, Greece",8.1Very Good 53 reviews,"['Free WiFi', 'Non-smoking rooms', 'Free parking', 'Room service']","<span class=""bui-u-sr-only"">
Price
€ 333
</span>",24 m²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 7:00 AM.', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/panorama-marathi.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=261&sr_order=popularity&nflt=pri%3D2%3Bclass%3D3%3Bht_id%3D201&srpvid=88937736506a0019&srepoch=1685897838&all_sr_blocks=110701001_186189040_3_0_0&highlighted_blocks=110701001_186189040_3_0_0&matching_block_id=110701001_186189040_3_0_0&sr_pri_blocks=110701001_186189040_3_0_0__33000&from=searchresults#hotelTmpl
studios Katerina A Lentas,"Λεντας Ηρακλειου, Lentas, 70400, Greece",8.5Very Good 2 reviews,"['Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
RUB 30,146
</span>",25 m²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",3,https://www.booking.com/hotel/gr/studios-katerina-a-lentas.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=262&sr_order=popularity&nflt=pri%3D2%3Bclass%3D3%3Bht_id%3D201&srpvid=88937736506a0019&srepoch=1685897838&all_sr_blocks=882388501_357540415_2_0_0&highlighted_blocks=882388501_357540415_2_0_0&matching_block_id=882388501_357540415_2_0_0&sr_pri_blocks=882388501_357540415_2_0_0__31806&from=searchresults#hotelTmpl
Aphrodite Mountain View,"Peri, Périon, 70400, Greece",10Exceptional 22 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$515
</span>",646 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/afrodite-mountain-view.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=263&sr_order=popularity&nflt=pri%3D2%3Bclass%3D3%3Bht_id%3D201&srpvid=88937736506a0019&srepoch=1685897838&all_sr_blocks=643136201_329729537_2_0_0&highlighted_blocks=643136201_329729537_2_0_0&matching_block_id=643136201_329729537_2_0_0&sr_pri_blocks=643136201_329729537_2_0_0__44160&from=searchresults#hotelTmpl
Studios Crete,"Ferma, Ferma, 72200, Greece",9.2Wonderful 56 reviews,"['Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$359
</span>",431 feet²,['Pets\n\n\nPets are not allowed.'],,https://www.booking.com/hotel/gr/studioscrete.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=264&sr_order=popularity&nflt=pri%3D2%3Bclass%3D3%3Bht_id%3D201&srpvid=88937736506a0019&srepoch=1685897838&all_sr_blocks=40956001_358521469_3_0_0&highlighted_blocks=40956001_358521469_3_0_0&matching_block_id=40956001_358521469_3_0_0&sr_pri_blocks=40956001_358521469_3_0_0__30820&from=searchresults#hotelTmpl
Casa Ag.Apo,"Γιακουμάκη 3ος όροφος, Daratso, 73100, Greece",9.5Exceptional 2 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
$547
</span>",452 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",,https://www.booking.com/hotel/gr/casa-ag-apo.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=265&sr_order=popularity&nflt=pri%3D2%3Bclass%3D3%3Bht_id%3D201&srpvid=88937736506a0019&srepoch=1685897838&all_sr_blocks=872431701_355932539_2_0_0&highlighted_blocks=872431701_355932539_2_0_0&matching_block_id=872431701_355932539_2_0_0&sr_pri_blocks=872431701_355932539_2_0_0__46920&from=searchresults#hotelTmpl
Poseidon Studios & Apartments,"Palaiochóra, Palaiochora, 73100, Greece",8.6Excellent 50 reviews,"['Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$637
</span>",323 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",,https://www.booking.com/hotel/gr/poseidon-studios.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=266&sr_order=popularity&nflt=pri%3D2%3Bclass%3D3%3Bht_id%3D201&srpvid=88937736506a0019&srepoch=1685897838&all_sr_blocks=38126907_353966449_4_0_0&highlighted_blocks=38126907_353966449_4_0_0&matching_block_id=38126907_353966449_4_0_0&sr_pri_blocks=38126907_353966449_4_0_0__54648&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Helen House,"Zakros Siteia, Zekros, 72300, Greece",8.9Excellent 31 reviews,"['Free parking', 'Non-smoking rooms', 'Airport shuttle', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
MYR 1,620
</span>",45 m²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/helen-house.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=267&sr_order=popularity&nflt=pri%3D2%3Bclass%3D3%3Bht_id%3D201&srpvid=88937736506a0019&srepoch=1685897838&all_sr_blocks=175264301_372525736_2_0_0&highlighted_blocks=175264301_372525736_2_0_0&matching_block_id=175264301_372525736_2_0_0&sr_pri_blocks=175264301_372525736_2_0_0__30360&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Orange Fodele,"Fodele Beach, Fodele, 71500, Greece",8.4Very Good 11 reviews,"['Non-smoking rooms', 'Beachfront', 'Free parking', 'Facilities for disabled guests', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$483
</span>",269 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 1:00 PM and 6:00 PM.', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/orangefodele.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=268&sr_order=popularity&nflt=pri%3D2%3Bclass%3D3%3Bht_id%3D201&srpvid=88937736506a0019&srepoch=1685897838&all_sr_blocks=174889903_329743748_0_0_0&highlighted_blocks=174889903_329743748_0_0_0&matching_block_id=174889903_329743748_0_0_0&sr_pri_blocks=174889903_329743748_0_0_0__41400&from=searchresults#hotelTmpl
KOIPOUPOLI LOVELY Apartment,"14 Εσπερίδων Ground floor, Bendevís, 71307, Greece",,"['Free WiFi', 'Free parking']","<span class=""bui-u-sr-only"">
Original price
€ 466
Current price
€ 343
</span>",44 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/koipoupoli-lovely-apartment.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=269&sr_order=popularity&nflt=pri%3D2%3Bclass%3D3%3Bht_id%3D201&srpvid=88937736506a0019&srepoch=1685897838&all_sr_blocks=997655101_372624942_2_0_0&highlighted_blocks=997655101_372624942_2_0_0&matching_block_id=997655101_372624942_2_0_0&sr_pri_blocks=997655101_372624942_2_0_0__31477&from=searchresults#hotelTmpl
FNK Apartments with Sea View,"Agia Pelagia, Agia Pelagia, 71500, Greece",9.6Exceptional 40 reviews,"['Airport shuttle', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 840
Current price
€ 441
</span>",48 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 7:00 AM.', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/f-amp-k-apartments.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=270&sr_order=popularity&nflt=pri%3D2%3Bclass%3D3%3Bht_id%3D201&srpvid=88937736506a0019&srepoch=1685897838&all_sr_blocks=472587003_372535792_2_0_0&highlighted_blocks=472587003_372535792_2_0_0&matching_block_id=472587003_372535792_2_0_0&sr_pri_blocks=472587003_372535792_2_0_0__44050&from=searchresults#hotelTmpl
FNK Apartments with Sea View,"Agia Pelagia, Agia Pelagia, 71500, Greece",,,,,[],,https://www.booking.com/hotel/gr/villa-kalliopi-koutsounari.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=271&sr_order=popularity&nflt=pri%3D2%3Bclass%3D3%3Bht_id%3D201&srpvid=88937736506a0019&srepoch=1685897838&all_sr_blocks=286087801_118455681_0_0_0&highlighted_blocks=286087801_118455681_0_0_0&matching_block_id=286087801_118455681_0_0_0&sr_pri_blocks=286087801_118455681_0_0_0__34533&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Xenos Apartments,"Eparchiaki Odos Kato Viannou - Keratokambou, Keratokampos, 70004, Greece",8.7Excellent 19 reviews,"['Free WiFi', 'Free parking', 'Non-smoking rooms', 'Airport shuttle', 'Room service', 'Beachfront', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 330
Current price
€ 304
</span>",20 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 10:00 PM and 9:00 AM.', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/xenos-apartments.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=272&sr_order=popularity&nflt=pri%3D2%3Bclass%3D3%3Bht_id%3D201&srpvid=88937736506a0019&srepoch=1685897838&all_sr_blocks=163560802_330933980_2_0_0&highlighted_blocks=163560802_330933980_2_0_0&matching_block_id=163560802_330933980_2_0_0&sr_pri_blocks=163560802_330933980_2_0_0__30360&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Olympia apartments Heraklion center,"43 Κυρίλλου Λουκάρεως, Heraklio, 71201, Greece",9.1Wonderful 7 reviews,['Free WiFi'],"<span class=""bui-u-sr-only"">
Price
CAD 701
</span>",50 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/olympia-apartments-erakleio.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=273&sr_order=popularity&nflt=pri%3D2%3Bclass%3D3%3Bht_id%3D201&srpvid=88937736506a0019&srepoch=1685897838&all_sr_blocks=884407801_357839908_2_0_0&highlighted_blocks=884407801_357839908_2_0_0&matching_block_id=884407801_357839908_2_0_0&sr_pri_blocks=884407801_357839908_2_0_0__44712&from=searchresults#hotelTmpl
Sitia Petras apartment,"Επαρχιακή Οδός Σητείας - Παλeκάστρου - Βαϊ, Sitia, 72300, Greece",9.2Wonderful 5 reviews,,"<span class=""bui-u-sr-only"">
Original price
1,941 zł
Current price
1,786 zł
</span>",50 m²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/sitia-petras-apartment.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=274&sr_order=popularity&nflt=pri%3D2%3Bclass%3D3%3Bht_id%3D201&srpvid=88937736506a0019&srepoch=1685897838&all_sr_blocks=883087001_357673281_4_0_0&highlighted_blocks=883087001_357673281_4_0_0&matching_block_id=883087001_357673281_4_0_0&sr_pri_blocks=883087001_357673281_4_0_0__39744&from=searchresults#hotelTmpl
Economy Studio Apartments,"Agiou Konstantinou, 4, Chania, 73100, Greece",6.1Pleasant 16 reviews,"['Non-smoking rooms', 'Free WiFi', 'Free parking']","<span class=""bui-u-sr-only"">
Price
€ 331
</span>",26 m²,['Pets\n\n\nPets are not allowed.'],3,https://www.booking.com/hotel/gr/xara-stay.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=275&sr_order=popularity&nflt=pri%3D2%3Bclass%3D3%3Bht_id%3D201&srpvid=88937736506a0019&srepoch=1685897838&all_sr_blocks=197096901_103878520_2_0_0&highlighted_blocks=197096901_103878520_2_0_0&matching_block_id=197096901_103878520_2_0_0&sr_pri_blocks=197096901_103878520_2_0_0__33066&from=searchresults#hotelTmpl
Central Studio in Downtown,"18 Ραδαμάνθυος, Heraklio, 71201, Greece",8.0Very Good 7 reviews,['Free WiFi'],"<span class=""bui-u-sr-only"">
Price
$533
</span>",323 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/central-studio-in-downtown.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=276&sr_order=popularity&nflt=pri%3D2%3Bclass%3D3%3Bht_id%3D201&srpvid=ae29773a023d0099&srepoch=1685897846&all_sr_blocks=992285101_372195105_3_0_0&highlighted_blocks=992285101_372195105_3_0_0&matching_block_id=992285101_372195105_3_0_0&sr_pri_blocks=992285101_372195105_3_0_0__47206&from=searchresults#hotelTmpl
Seaside Apartments,"Μαραγκάκη, Limín Khersonísou, 70014, Greece",9.4Wonderful 12 reviews,"['Non-smoking rooms', 'Free parking', 'Airport shuttle', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
¥71,900
</span>",40 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/seaside-apartments-limenas-khersonesou.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=277&sr_order=popularity&nflt=pri%3D2%3Bclass%3D3%3Bht_id%3D201&srpvid=ae29773a023d0099&srepoch=1685897846&all_sr_blocks=860885101_353977960_2_0_0&highlighted_blocks=860885101_353977960_2_0_0&matching_block_id=860885101_353977960_2_0_0&sr_pri_blocks=860885101_353977960_2_0_0__44160&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Nikis Dream Comfy Apartments,"24 Alexandrou Minoti, Chania, 73133, Greece",9.7Exceptional 83 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Free WiFi', 'Terrace']","<span class=""bui-u-sr-only"">
Price
R$ 2,737
</span>",38 m²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/niki-39-s-comfy-apartments.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&sid=4cc5dec2c68e6377819edd6ab66620de&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=811&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=278&sr_order=popularity&nflt=pri%3D2%3Bclass%3D3%3Bht_id%3D201&srpvid=ae29773a023d0099&srepoch=1685897846&all_sr_blocks=219632101_97778518_2_0_0&highlighted_blocks=219632101_97778518_2_0_0&matching_block_id=219632101_97778518_2_0_0&sr_pri_blocks=219632101_97778518_2_0_0__47362&from=searchresults#hotelTmpl
